Well,Content, Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1)
A10,Sample X10,15169,14489,14091,14143,13703,13660,13714,13686,13814,13506,13418,13524,13632,13729,13420,13722,13470,13501,13498,13577,13729,13460,13686,13908,13513,13983,13787,13870,13549,13897,13798,13820,13874,14235,14408,14386,14005,14240,14175,14385,14280,14823,14560,14839,14977,15115,14996,15016,15522,15662,15471,15733,15732,15719,16093,16042,16032,16113,16675,16591,16903,16721,16972,17069,17275,17403,17273,17442,17165,17705,17524,17721,17871,18129,18103,18098,18223,18296,18341,18438,18664,19041,19050,19041,18723,19217,19595,19393,19453,19376,19763,19773,20171,19909,20220,20066,19857,20368,20324,20720,20634,20445,20382,20757,20766,20963,20659,21397,21157,21374,21009,21339,21239,21363,21268,21554,21472,21918,21723,21666,21486,21617,21723,22214,22011,21806,21821,22132,22214,21888,22103,22102,22147,22002,22307,22349,22459,22331,22462,22521,22098,22539,22454,22412,22397,22480,22711,22313,22457,22455,22763,22653,22638,22596,22224,22461,22701,22876,22752,22682,22657,22812,22594,22221,22699,22452,22505,22602,22028,22546,22470,22610,22273,22271,22456,22494,22319,22226,22503,22419,22524,22233,21954,21787,22277,22358,22066,22351,22233,21839,21846,21846,21966,21926,21908,21973,21876,21703,21933,21744,21690,21712,21754,21750,21666,21570,21399,21400,21575,21470,21511,21446,21429,21509,21047,21082,21170,21193,21158,21446,21186,21309,21239,21535,20940,21045,21235,20933,20917,21057,20752,20897,20712,20807,20687,21026,20678,20945,20658,20484,20769,20692,20520,20567,20771,20427,20485,20323,20279,20409
A11,Sample X11,15094,14440,13310,13276,12907,13216,13427,13185,13409,13343,13209,13200,13178,13105,13424,13187,13240,13474,13641,13343,13167,13751,13233,13195,13154,13452,13009,13618,13036,13631,13145,13251,13184,13382,13309,13037,13141,13252,13330,13337,13095,13754,13249,13043,13500,13398,13363,13268,13490,13515,13323,13512,13769,13260,13272,13231,13496,13439,13475,13186,13330,13466,13379,13480,13128,13515,13454,13245,13466,13327,13255,13546,13460,13311,13447,13462,13391,13550,13567,13591,13602,13372,13402,13619,13259,13755,13384,13495,13255,13282,13782,13697,13644,13716,13487,13544,13500,13608,13850,13539,13743,13607,13593,13731,13542,13405,13614,13507,13535,13597,14010,13594,13671,13672,13543,13703,13550,13855,13766,13679,13932,13522,13671,13534,13695,13694,13711,13638,13528,13671,13770,13650,13558,13824,13692,13866,13716,13646,13716,13619,13667,13684,13584,13543,13901,13523,13601,13707,13761,13743,13754,13721,13718,13883,13656,13741,13736,13579,13856,13683,13727,13552,13634,13810,13765,13887,13577,13658,13620,13779,13693,13678,13948,13815,13704,13869,13813,13922,13945,13976,13838,13830,14051,13773,13931,13878,13710,13791,13652,13762,13779,13757,13734,13988,13737,13751,13944,13626,13701,13893,14071,13897,13530,13800,13820,13675,13942,13725,13857,14003,13705,13714,13800,13982,14033,13785,13945,13884,13910,13848,13830,13889,13861,13815,13827,13868,13987,14015,13828,14023,13721,14046,13840,13929,13961,14091,13947,14091,14165,14007,14059,13893,13873,13840,14065,13841,13849,13810,14016,13892
A12,Sample X12,15327,14046,13874,13525,13556,13204,13402,13190,13229,13461,13434,13473,13130,13430,13182,13395,13415,13474,13672,13426,13620,13791,13383,13809,13997,13397,13592,13416,13530,13438,13724,13589,13836,13803,14359,13980,14044,14489,14035,14139,14506,14894,14476,14710,14643,14857,14798,14958,15113,14779,15150,15161,15123,15249,15201,15209,15570,15384,15248,15576,15812,15412,15464,15457,15502,15869,16010,15873,15846,15937,15931,15981,15962,16117,16091,16335,16371,16455,16396,16315,16354,16481,16252,16359,16531,16287,16694,16515,16399,16373,16685,16767,16764,17024,16926,16820,16898,16904,16958,17106,17089,17139,17300,17379,17130,17173,17197,17362,17419,17117,17314,17407,17587,17725,17356,17995,17893,17560,17807,17879,18063,17951,18036,17857,18217,18351,18361,18465,18348,18420,18647,18701,18659,18666,19042,18826,18946,18784,19129,18828,18953,18975,19329,19189,19263,19195,19411,19246,19320,19464,19462,19710,19453,19538,19657,19503,19489,19666,19755,19803,19819,19969,19903,20048,20012,19921,19986,19779,20124,20159,19949,20005,19984,20190,20241,19987,20057,20109,20255,19992,19913,20364,20527,20078,20287,20030,20218,20243,19970,20186,19971,20074,20348,20631,20202,20237,20583,20401,20217,20454,20062,20283,20351,20147,20302,20522,20224,20299,20166,20319,20346,20436,20485,20336,20719,20530,20382,20250,20661,20272,20196,20220,20504,20614,20574,20385,20506,20339,20172,20443,20209,20114,20191,20122,20518,20376,20367,20236,20335,20245,20207,20082,20578,20501,20472,20268,20242,20526,20342,20092
B01,Sample X13,15197,14233,13983,13933,13811,13757,13605,13757,13834,13600,13805,13865,13914,14068,14052,14038,14245,14067,14185,14053,14227,14418,14481,14372,14519,14661,14756,14940,15001,15204,15376,15133,15591,15808,15611,15621,16027,16164,16428,16649,16709,17092,17111,17429,17431,17650,17783,18153,18261,18408,18485,18728,19014,19049,19324,19389,19464,19508,19611,20214,19765,20246,20186,20424,20307,20476,20171,20707,20909,20753,21126,20835,21044,21123,21499,21376,21405,21707,21505,21570,22013,22006,21545,21766,22142,22043,21961,22234,22266,22432,22403,22567,22583,22569,22685,22640,22914,22726,22863,23180,22955,22665,23177,23126,23209,22769,23403,23334,23225,23486,23420,23288,23549,23621,23622,23498,23514,23592,23616,23743,23501,23712,23450,23458,23694,23687,23806,23725,24005,23433,23723,23876,23572,23669,23840,23890,23932,23765,23979,23906,23910,23988,23851,23843,24037,24008,23908,23773,23810,23732,24037,24002,23929,23700,24038,23883,24136,24289,24002,23786,23930,23991,23791,23937,23899,23978,23912,23917,23879,23545,23717,23913,23717,23567,23865,23796,23866,23850,23856,23575,23650,23524,23620,23638,23794,23746,24051,23478,23504,23652,23602,23314,23391,23699,23412,23527,23582,23322,23521,23481,23623,23625,23425,23560,23420,23602,23449,23590,23729,23367,23465,23630,23627,23473,23595,23401,23585,23559,23603,23390,23799,23723,23365,23473,23435,23374,23430,23486,23706,23165,23423,23454,23534,23701,23409,23607,23375,23494,23629,23353,23432,23172,23637,23370,23310,23832,23262,23442,23160,23310
B02,Sample X14,15149,13831,13847,13582,13318,13259,13174,13207,13206,13247,13096,13229,13224,13135,13064,13252,13062,13156,13033,13201,13086,13399,13161,13192,12990,13325,13032,13014,13044,12965,12759,13457,13156,13276,13310,13410,13412,13370,13559,13555,13635,14001,14224,14286,14421,14520,14713,15106,14908,15255,15335,15545,15798,16239,16239,16330,16653,17039,17246,17486,17920,18208,18558,18698,19001,19218,19466,19806,20185,20541,20868,20891,21477,21367,21523,22038,22151,22414,22625,23154,23071,23340,23747,23829,23834,24150,24312,24446,24606,24766,25408,25233,25323,25541,25713,25449,26018,25975,26215,26263,26663,26490,26514,26711,26815,26977,26714,27282,27232,27151,27307,27514,27646,27667,27456,27764,27736,27852,27702,27840,27684,27784,27226,28071,27901,27608,27908,27814,27988,27957,28002,27817,27561,27822,27781,27849,27780,27892,27736,27716,27883,27694,28084,27618,27846,27889,27596,27536,27555,27359,27576,27654,27332,27466,27422,27551,27520,27137,27172,27313,27405,27569,27408,27177,27315,27322,27334,27192,27134,27344,26929,27046,27022,26873,26811,26905,26957,26499,26902,26856,26774,26507,26795,26438,26671,26472,26318,26532,26365,26423,26782,26692,26368,26085,26298,26512,26584,25773,26220,26378,26038,26330,26073,25997,25887,25732,25923,25858,26098,25853,25875,25760,25837,25757,25577,25715,25647,25615,25540,25371,25839,25756,25639,25474,25543,25476,25617,25373,25269,25699,25539,25345,25538,25217,25103,25380,25198,25220,25041,24954,25126,25067,25117,25088,24911,25031,24829,25133,24968,24754
B03,Sample X15,15748,14609,14306,14202,13846,13928,13690,13754,13919,14133,14120,14289,14138,14348,14446,14285,14661,15012,15046,15032,15261,15563,15709,15838,15850,16270,16577,16989,17077,17384,17634,17988,18642,18805,18989,19336,19906,20083,20701,20940,21463,21812,21893,22488,22872,22913,23645,23614,24376,24532,24686,24837,25043,25273,25982,26006,26080,26352,26335,26914,26843,26945,27041,27566,27452,27244,27758,28009,28307,27965,28150,28685,28666,28140,28699,28654,28880,28617,28886,28769,28967,29137,29146,28944,29048,28974,28696,29016,28830,28790,28888,29189,29279,28855,29320,29034,28878,28997,29185,28889,28671,28831,29090,28829,28533,28773,28799,28630,28779,28670,28885,28546,28579,28397,28409,28331,28568,28571,28430,28238,28467,27834,28249,28169,28195,28453,27862,27997,27896,27798,27866,27633,27740,28153,27572,27617,27418,27394,27409,27429,26827,27446,27308,27049,27084,27261,27192,26954,26684,26761,27156,26716,26964,26465,26735,26473,26300,26517,26109,26287,26314,26186,26074,26323,26137,25989,25963,26167,26118,25984,25670,25715,25839,25656,25650,25674,25370,25261,25286,25106,25071,25210,25073,24857,25104,24690,24966,24869,24841,24658,24642,25016,24676,24879,24397,24381,24175,24740,24549,24400,24290,24060,24323,24093,23737,24431,24232,24046,23907,23940,23869,23893,23709,23910,23657,23844,23616,23757,23446,23408,23385,23516,23516,23220,23555,23288,23404,23542,23601,23164,22881,22963,23192,22863,22760,23388,22846,23178,22804,22976,22893,22678,22828,22683,22694,22696,22916,22708,22730,22681
B04,Sample X16,15541,14479,14169,13915,13782,13817,13405,13607,13287,13420,13469,13438,13567,13386,13618,13355,13517,13437,13385,13623,13404,13468,13435,13325,13620,13466,13337,13539,13431,13478,13731,13443,13555,13490,13722,13521,13731,13810,13955,13922,14141,13699,14587,14410,14340,14549,14292,14772,14896,15179,15255,15530,15779,16100,16109,16305,16747,16717,17177,17270,17638,17797,17682,17857,18203,18226,18260,18354,18644,18693,18900,19239,18611,19284,19179,19172,19462,19073,19026,19479,19448,19451,19754,19641,19660,19925,19935,19858,19798,20012,19874,20050,20011,20277,19951,20377,20144,20536,20294,20870,20626,20641,20672,20535,20447,20891,20939,20704,20651,21098,21338,21236,21328,21386,21751,21438,21707,21958,21955,22005,21839,22294,22037,22546,22385,22574,22733,22830,22922,22888,22782,23076,23348,23364,23478,23509,23457,23411,23447,23975,23994,23901,23830,23952,23758,24295,24132,24371,24517,24612,24404,24629,24660,24740,24731,24942,24792,25067,25011,24942,24896,25048,25175,25276,25260,25054,25250,25246,25613,25307,25677,25673,25591,25506,25382,25177,25547,25257,25657,25435,25496,25702,25640,25465,25567,25364,25345,25951,25502,25639,25549,25802,25494,25710,25600,25444,25438,25109,25447,25417,25258,25416,25362,25454,25391,25150,25296,25531,25327,25260,25622,25288,25472,25053,25219,25473,25385,25119,25642,25182,25036,25076,25003,24981,25225,25234,25066,25089,25049,24903,24892,24564,25059,24754,24846,25147,24996,24777,24761,24877,24593,24505,24585,24764,24895,24608,24622,24776,24678,24715
B05,Sample X17,15376,14177,13657,13261,13416,13085,13037,12919,13050,12960,12927,13122,13258,13137,12905,13035,13136,13101,13018,13183,13229,13046,12936,12968,12887,13028,13151,12704,12825,12879,13040,12995,12941,13016,12959,12848,12982,13008,12996,13176,13316,13267,13166,13354,13198,13217,13269,13145,13323,13384,13466,13537,13436,13712,13506,13779,13733,13541,13756,13922,13720,14033,14236,14186,14187,14260,14173,14377,14589,14643,14739,14952,14966,14963,15361,15326,15625,15471,15665,15696,16032,15953,16168,16299,16486,16617,16686,16858,17217,17280,17373,17551,17819,18292,18123,18176,18671,18640,19145,19046,19325,19334,19484,19912,20110,20124,20264,20353,20643,21028,21365,21528,21497,21757,21675,21864,22113,22414,22439,23034,23121,23060,23435,23379,23606,24014,24089,24350,24570,24650,25021,24990,25367,25836,25894,25755,26082,26526,26591,26605,26738,26787,27313,27662,27679,27829,27871,28429,28734,28574,28991,29224,29238,29340,29967,29901,30092,30143,30353,30773,31170,31111,31091,31275,31585,31802,31816,32231,32047,32005,32620,32849,33027,32934,33296,33276,33677,33721,33866,33736,34003,34081,34260,34169,34006,34321,34489,34416,34399,34873,34896,35131,35186,35053,35044,35267,35258,35309,35320,35118,35446,35675,35799,35562,35795,35449,35695,35669,35897,35610,35508,35509,35511,35417,35574,35980,35332,35738,35591,35409,35326,35335,35623,35445,35518,35329,35449,35209,35514,35188,35137,34979,35193,34883,35063,35055,35058,34738,34891,34843,34414,34474,34555,34453,34519,34191,34383,33873,33876,33955
B06,Sample X18,15296,14300,13908,13665,13624,13378,13594,13448,13444,13480,13324,13264,13358,13336,13194,13249,13033,13310,13528,13247,13465,13136,13476,13237,13127,13320,13426,13257,13277,13393,13352,13121,13290,13321,13096,13362,13336,13351,13339,13409,13493,13430,13345,13323,13344,13542,13266,13169,13269,13368,13415,13655,13239,13239,13386,13294,13367,13379,13545,13446,13373,13517,13291,13375,13607,13208,13427,13371,13588,13605,13569,13614,13384,13526,13465,13622,13595,13513,13270,13492,13469,13721,13545,13443,13439,13336,13311,13698,13474,13508,13542,13522,13369,13531,13687,13455,13459,13471,13586,13645,13673,13645,13666,13709,13604,13751,13545,13652,13589,13614,13646,13660,13822,13748,13628,13638,13654,13407,13770,13588,13870,13556,13534,13671,13811,13678,13821,13617,13853,13922,13897,13656,13831,13693,13672,13951,13903,13699,13694,14105,13652,13806,13831,13924,13722,13874,13869,13730,13899,13971,13824,13885,13701,13607,13908,14011,13757,13779,13989,13692,13889,13885,13837,13787,13621,13854,13753,13785,13700,13699,13780,13904,13829,13850,13648,13625,13823,13899,13890,13729,13845,13809,13869,13711,14032,14052,13878,13865,13882,14135,13827,13921,13932,13936,13788,13807,13994,13818,13784,13959,13832,14077,13804,13966,13879,13899,13655,13949,13911,13942,13901,13855,14033,13915,14136,13847,13774,14159,13764,13932,13946,13820,14062,13961,14041,13880,13913,14090,14089,14179,13929,14064,13685,13862,13947,13736,14020,13875,14060,14013,13748,13903,13831,13870,13961,13998,13896,13878,13975,13982
B07,Sample X19,15747,14596,14066,13890,13514,13535,13610,13402,13537,13419,13493,13395,13718,13480,13284,13451,13327,13245,13419,13501,13409,13530,13295,13437,13317,13354,13260,13281,13457,13418,13221,13397,13432,13414,13335,13610,13564,13565,13576,13666,13441,13724,13611,13683,13623,13740,13802,13990,13796,14033,13985,14102,13937,14010,14147,14197,14018,14344,14436,14596,14530,14465,14426,14353,14667,14794,14779,14914,14809,14883,14955,15045,15078,14881,15035,14847,14882,14942,15017,15189,15163,15198,15091,15106,15153,15097,15100,15158,14843,14788,15151,15415,15122,15186,15266,15447,15094,15147,15045,15328,15119,15168,15193,15118,15223,15193,15251,15342,15205,15289,15455,15387,15185,15241,15414,15169,15507,15269,15412,15283,15469,15285,15288,15110,15305,15500,15445,15486,15659,15531,15496,15313,15256,15261,15647,15248,15440,15349,15748,15498,15436,15362,15405,15578,15269,15305,15487,15524,15377,15391,15479,15593,15494,15616,15420,15660,15611,15379,15535,15412,15529,15479,15485,15527,15629,15447,15446,15543,15458,15614,15391,15405,15350,15647,15647,15470,15567,15483,15370,15672,15640,15380,15619,15420,15399,15238,15510,15390,15337,15522,15615,15539,15394,15612,15385,15104,15193,15280,15422,15302,15398,15446,15589,15449,15203,15376,15272,15027,15362,15193,15449,15137,15387,15245,15580,15362,15587,15492,15322,15157,15109,15178,15226,15388,15309,15176,15373,15348,15248,15282,15232,15316,14924,15175,15168,15229,15204,15333,15145,15109,15272,15013,15120,15278,15114,15178,15126,15114,15100,15130
B08,Sample X20,15358,14136,13730,13426,13210,13145,13389,13204,13100,13052,13109,13300,13215,13081,13068,13081,13238,13265,13128,13180,13100,13224,13089,12947,12912,13168,13116,13135,13007,13051,13133,13017,13311,13130,12901,13125,13265,13117,13071,13262,13244,13212,13227,13032,13224,13360,13264,13353,13333,13404,13308,13158,13218,13313,13280,13255,13380,13602,13323,13550,13384,13391,13264,13458,13434,13347,13295,13438,13246,13317,13366,13105,13413,13485,13503,13372,13276,13270,13491,13439,13366,13374,13364,13389,13416,13341,13354,13159,13433,13192,13333,13463,13450,13379,13518,13493,13271,13385,13439,13137,13509,13567,13222,13406,13395,13168,13528,13409,13606,13420,13598,13521,13551,13537,13459,13603,13590,13468,13409,13377,13542,13326,13495,13553,13455,13546,13561,13373,13556,13547,13491,13529,13619,13271,13375,13460,13419,13472,13699,13504,13233,13412,13696,13440,13541,13490,13426,13532,13480,13730,13540,13402,13485,13426,13497,13334,13696,13732,13568,13658,13541,13449,13545,13467,13619,13326,13639,13362,13317,13779,13499,13496,13522,13560,13598,13651,13731,13641,13599,13445,13355,13573,13621,13671,13341,13353,13583,13600,13618,13478,13800,13677,13680,13593,13682,13422,13804,13661,13596,13592,13413,13467,13559,13459,13477,13601,13672,13505,13517,13479,13702,13607,13450,13840,13532,13560,14007,13670,13679,13815,13547,13740,13819,13709,13730,13570,13538,13262,13606,13753,13658,13755,13717,13808,13753,13786,13564,13719,13658,13863,13705,13676,13779,13729,13872,13961,13651,13904,13709,13752
B09,Sample X21,15607,14228,14054,13787,13571,13493,13321,13167,13121,13123,13369,13200,13163,13338,13363,13328,13037,13105,13068,13370,13077,12926,13404,13379,13255,13054,13070,12925,13263,13051,13311,13046,13294,13204,13367,13325,13419,13579,13555,13449,13532,13605,13671,13696,13830,13746,13905,13917,13860,13885,14132,14048,13923,14118,14043,14278,14240,14165,14474,14524,14110,14520,14316,14361,14689,14566,14385,14477,14635,14632,14506,14573,14643,14745,14612,14963,14860,14802,14724,14727,14896,15003,15114,14973,14857,14763,15143,15100,15049,15169,14901,14891,15294,15074,15021,15235,15227,15338,15224,15122,15400,15217,15337,15342,15310,15433,15272,15449,15515,15328,15337,15302,15220,15580,15703,15611,15585,15586,15562,15549,15603,15681,15531,16030,15652,15531,15632,15826,15433,15627,15849,15825,15634,15769,15718,15873,15632,15640,15796,15668,15623,15865,16017,15924,15779,15602,15658,15649,15629,15695,15716,15532,15841,16275,15724,15855,15893,15766,15715,15619,15825,15813,15781,15731,15999,15756,15793,15918,15755,15895,15861,15583,15726,15691,15642,15653,15766,15917,15549,15795,15611,15811,15657,15663,15785,15638,15705,15848,15737,15548,15633,15600,15538,15435,15769,15484,15685,15709,15674,15469,15691,15541,15551,15424,15435,15649,15536,15586,15407,15526,15267,15631,15419,15575,15537,15439,15287,15564,15674,15598,15439,15344,15647,15395,15357,15269,15399,15428,15553,15280,15383,15331,15282,15440,15310,15233,15263,15270,15283,15384,15397,15379,15472,15327,15593,15408,15390,15404,15373,15172
B10,Sample X22,14962,14250,13635,13336,13202,13025,13218,13025,13233,13073,13204,13215,13355,13163,13316,13219,13546,13082,13263,13233,13084,13266,13516,13059,13212,13322,13317,13211,13154,13208,13648,13485,13131,13782,13930,13858,13962,14025,14278,14648,14581,14975,15293,15509,16046,16035,16628,16769,17444,17713,17829,18186,18534,18803,19033,19402,19421,19858,20089,20194,20480,20667,20319,20886,20816,21351,21287,21384,21876,21766,21980,22078,22097,22498,22688,22960,23180,23622,23616,23877,23991,24090,24251,24499,25046,24883,25159,25607,25672,25908,26028,26202,26264,26469,27009,26583,26992,27124,27011,27286,27481,27732,27814,27668,27547,27758,27641,27943,28072,27770,28205,28141,28259,27974,28188,28086,28183,28225,28106,28022,28018,28344,27922,27937,28123,28426,28032,28081,27808,28120,27794,27914,27821,27762,27611,27692,27541,27606,27432,27710,27375,27365,27180,27207,27012,26686,26807,26869,26634,26807,26433,26546,26380,26473,26357,26448,26379,26205,25951,25977,25847,25881,25893,25487,25325,25618,25427,25609,25574,25230,25101,24748,24977,24866,25001,24632,24777,24672,24501,24414,24150,24223,24027,24078,24220,24114,23899,23906,23684,23446,23586,23241,23483,23295,23438,23396,23279,23267,22974,23192,22877,22878,22721,22757,22661,22673,22467,22434,22300,22327,22362,22141,22216,22259,22176,21965,22201,21867,21875,21988,21727,21717,21577,21878,21495,21298,21568,21357,21215,21396,21398,21111,21320,21097,21144,21360,20913,21039,20834,20888,20949,20916,20644,20685,20651,20723,20624,20598,20491,20398
