Well,Content, Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1)
A10,Sample X10,18343,17589,16995,16456,16432,16419,16049,16269,16132,16078,16040,15790,16138,16165,15981,15934,16250,16072,16120,15846,15927,15829,16183,16152,15963,16055,16170,15978,16046,15981,15932,16017,15947,16028,15905,16038,15954,15799,15701,15732,15955,16038,16222,16119,15880,15904,16012,16204,16087,15966,15858,16021,16055,16089,16403,16144,16267,16213,16073,16090,15988,16382,16312,16244,16502,16329,16126,16212,16127,16163,16191,16253,16147,16264,15999,16057,16328,16397,16313,16287,16185,15956,16279,16425,16292,16214,16228,16230,16380,16388,16454,16471,16298,16262,16304,16128,16270,16169,16274,16265,16324,16377,16442,16231,16327,16230,16370,16367,16606,16201,16361,16515,16429,16312,16282,16183,16308,16441,16369,16477,16441,16332,16413,16175,16303,16193,16443,16568,16205,16422,16366,16310,16360,16247,16300,16481,16175,16292,16275,16202,16360,16192,16142,16149,16447,16373,16376,16329,16038,16223,16525,16175,16285,16242,16118,16296,16356,16186,16239,16477,16326,16140,16178,16334,16436,16431,16401,16292,16297,16330,16164,16415,16313,16294,16159,16396,16230,16229,16198,16296,16195,16358,16203,16299,16226,16364,16296,16191,16246,16304,16305,16600,16190,16489,16326,16510,16108,16213,16526,16326,16652,16247,16104,16256,16529,16358,16501,16402,16427,16242,16196,16549,16530,16498,16260,16340,16366,16423,16354,16330,16269,16106,16249,16177,16527,16308,16728,16314,16150,16408,16264,16313,16443,16208,16070,16067,16483,16428,16558,16449,16119,16536,16357,16330,16384,16318,16208
A11,Sample X11,19335,18804,17985,17702,17581,17558,17409,17520,17325,17504,17484,17454,17171,17028,17216,17267,17347,17428,17659,17616,17591,17776,17571,17704,17928,17720,18223,17939,18195,18128,18287,18230,18595,18395,18897,18873,19324,19176,19506,19699,19767,19795,20240,20276,20788,20804,21266,21215,21713,22095,22207,22278,22836,22968,23025,23078,23728,23781,24098,24427,24242,24457,25086,24983,24730,25078,25413,25738,25483,25847,25646,25886,26202,26520,26261,26650,26962,26981,26871,27284,26975,27348,27449,27535,27901,28038,28250,28317,28102,28014,28311,28098,28601,28643,28568,28823,28997,28643,29544,28973,29290,29194,29421,29451,29675,29825,29582,29844,29979,29783,29748,29824,30141,29943,29834,30530,29749,30356,30444,30326,30450,30689,30105,30504,30696,30132,30420,30431,30270,30433,30126,30485,30403,30552,30423,29964,30064,30185,29954,30147,30525,30071,30162,30395,30203,30005,30267,30145,29824,30186,29592,30140,29879,29578,30077,29760,29731,29726,29527,29487,29577,29493,29292,29388,29184,29243,28972,28941,28913,28472,28972,29178,28627,29000,28827,28482,28603,28205,28126,28478,28528,28328,28301,28370,28118,27981,27981,27756,28101,27954,27701,27920,27927,27960,27586,27704,27482,27398,27610,27514,27067,27154,27336,26977,27203,26967,27062,26956,27052,26758,26798,26460,26524,26383,26374,26746,26618,26287,26526,26268,25893,26147,26361,26090,26205,26189,25847,25996,25756,25890,25841,25654,25525,25551,25496,25342,25401,25193,25295,24938,25180,25381,25091,25148,25257,24922,24853
A12,Sample X12,18645,17954,17079,16770,16681,16880,16424,16557,16463,16516,16350,16743,16382,16571,16596,16311,16563,16684,16777,16338,16663,16244,16673,16597,16253,16429,16399,16521,17057,16093,16637,16252,16702,16330,17005,16377,16626,16657,16615,16294,16549,16607,16559,16662,16661,16705,16814,16814,16641,16725,16565,16738,16897,16981,16868,16991,16794,16731,16921,17025,16942,17007,17458,17340,17232,17120,17664,17369,17486,17624,17737,17775,17706,17824,17682,17925,17761,18195,17993,18006,18158,18051,18465,18397,18407,18511,18371,18374,18898,18655,18822,18667,18577,18937,18579,18808,18837,18725,18801,19197,19042,19329,18987,19034,19302,19338,19003,19455,19265,19345,19161,19505,19644,19470,19342,19634,19486,19502,19596,19394,19666,19734,19596,19543,19673,19595,19424,19573,19693,19533,19857,19669,20090,19711,20014,19684,19666,19685,19810,20110,19953,19807,19720,19667,19841,20077,20208,19923,19859,19941,19795,20022,19803,19925,20025,19987,19977,19999,20281,20017,19801,19782,19981,19928,20059,19934,20175,19822,19668,19807,19904,20125,19862,19882,19645,19814,19946,20133,20041,20166,19851,19910,20001,20199,20100,20115,19816,19879,20376,19749,19858,20070,20090,19881,19794,19850,20090,19749,20111,19696,19909,19835,20055,19854,19792,19794,19891,19661,19852,19897,19748,19930,19922,19702,19827,19745,19785,19536,19581,19733,19870,19778,19716,19854,19570,19873,19897,19651,19656,19859,19705,19870,19696,19763,20058,19681,19576,19876,19523,19752,19391,19696,19910,19801,19592,19496,19524
B01,Sample X13,19278,18721,18246,18073,17587,17491,17280,17676,17142,17447,17428,17217,17119,17301,17374,17271,17026,17434,17236,17354,17509,17237,17268,17239,17253,17332,17387,17309,17286,17330,17514,17280,17838,17440,17676,17340,17630,17670,17913,17843,17845,17885,17993,18058,18138,18464,18568,18298,18495,18794,18871,18679,18976,19171,19257,19328,19487,19359,19419,19412,19579,19867,19698,20074,20327,20301,20387,20321,20683,20845,21091,20853,20813,21129,21233,21579,21470,21727,21822,22061,21911,22142,22125,22396,22437,22730,22527,23013,22908,23219,23038,23527,23617,23889,23514,23450,23811,23903,24201,24070,24271,24403,24515,24707,24315,24982,24897,24792,25337,25168,25373,25012,25174,25258,25230,25391,25210,25591,25593,25839,25778,25726,25987,25821,25875,25593,26136,25979,25911,26152,26138,25988,26187,26174,26095,26439,26242,26281,26095,26591,26280,26092,26314,26472,26282,26439,26283,26343,26344,26162,25970,26378,26508,26289,26414,26304,26142,26435,26417,26050,26230,26584,26384,26356,26054,26215,26443,26355,26355,26304,26105,26329,26587,25989,26061,26125,25939,26264,26245,26168,26085,25980,25990,25958,26118,26083,26121,25651,26309,25676,26087,25695,25931,25900,25938,25879,25947,25822,25717,26150,25968,26016,25796,25854,25728,25577,25571,25441,25475,25648,25627,25556,25747,25623,25254,25321,25465,25466,25562,25268,25473,25275,24778,24979,25062,25210,25185,24915,25324,25403,25133,25185,24691,24902,24880,24724,24997,24534,24822,24578,24388,24886,24824,24651,24768,24614,24357
B02,Sample X14,18680,18414,17334,17114,16685,16918,16735,17189,16790,16955,16808,16803,16925,16672,16699,17029,16665,16874,16679,16837,16879,16569,16741,16707,16704,16826,16724,16796,16751,16582,16809,16718,16844,16456,16686,16658,16603,16708,16711,16615,16661,16776,16528,16440,16756,16661,16372,16740,16637,16512,16486,16515,16743,16631,16500,16416,16361,16336,16761,16898,16485,16487,16608,16584,16534,16773,16460,16459,16691,16699,16681,16708,16768,16676,16840,16759,16877,16921,16949,16786,16681,16549,16841,16725,16937,16744,16830,16644,17109,16866,16679,16834,17056,16990,16624,16876,16776,16969,16889,16989,16949,17144,16872,16937,16959,16874,16992,17050,17224,16917,17071,17116,16911,16973,17260,17211,17214,17118,17152,17220,17243,17145,17113,16881,17394,17142,17019,17274,17115,17215,17053,16997,17468,17075,17220,17116,17019,17237,17088,17104,17201,17345,17305,17204,17279,17129,17209,17142,17232,17104,17285,17078,17338,17168,16889,17129,16995,17016,17204,17364,17078,17491,16948,17217,17398,17212,17377,17215,17139,17272,17316,17503,17213,17126,17245,17389,17082,17293,17316,17533,17425,17465,17490,17444,17351,17216,17315,17390,17594,17310,17254,17486,17297,17462,17266,17280,17520,17464,17425,17437,17155,17432,17945,17539,17334,17323,17302,17479,17380,17741,17500,17441,17373,17555,17559,17292,17593,17691,17462,17194,17490,17602,17491,17281,17453,17439,17494,17320,17783,17718,17548,17619,17632,17634,17685,17677,17436,17601,17567,17746,17535,17550,17648,17439,17430,17531,17610
B03,Sample X15,19107,18585,17908,17350,17055,16907,17173,16866,16929,16894,17058,17145,17018,17055,17185,17544,17034,17280,16983,17291,17415,17691,17194,17009,17416,17503,17753,17380,17704,18054,17857,18313,17730,18094,18044,18374,18480,18606,19048,18932,19150,19283,19584,19820,20118,20078,20192,20586,20527,20515,20632,20833,20867,21018,21036,21111,21615,21527,21749,21707,21823,21930,22173,22153,22308,22596,22590,22667,23091,22946,23199,23280,23200,23295,23653,23701,23953,24215,24231,24086,24227,24167,24539,24529,24708,24856,24730,25079,25101,25358,25289,25498,25437,25418,25652,25795,25856,25711,25844,25924,26155,26214,26030,26446,26240,26568,26174,26078,26468,26598,26800,26869,26841,27175,26683,26870,26699,26841,26761,26719,27025,27113,26996,26959,27041,26913,26954,27028,26969,27318,26936,26974,27358,27132,26870,26993,27040,26681,27154,26951,26941,26715,27054,26895,26791,26926,26946,27069,26880,27050,26730,27054,26807,26759,26559,26654,26427,26731,26846,26578,26898,26376,26520,26739,26607,26680,26495,26363,26391,26514,26612,26360,26349,26499,26262,26372,26234,26437,26243,26154,26089,26066,26234,26145,25886,26169,26193,25662,25841,26026,26190,25962,25583,25708,25636,25709,25432,25269,25752,25333,25334,25356,25295,25447,25160,25393,25489,25241,25195,25159,25041,24900,25086,24946,25087,25224,24873,24853,24720,24879,24612,24651,24623,24662,24703,24610,24634,24230,24633,24397,24113,24237,24019,24224,24171,24037,24199,24051,24070,23954,24163,23749,23870,23810,23900,23877,23514
B04,Sample X16,18835,18514,17697,17332,17224,17036,17000,17015,16822,16869,16512,16712,16929,16681,16754,16674,17306,16894,16739,16883,17153,17587,16700,17084,16550,17341,16602,16993,16973,17189,16709,16786,16970,16735,17058,17406,16784,17110,17375,17142,17027,16913,17118,17508,17022,17510,17573,16921,17196,16929,16988,16951,17015,17157,17278,17514,17311,17439,17354,17465,17643,17633,17816,17886,17600,17928,17983,18254,17871,18046,18310,18146,18282,18057,18659,18530,18626,19036,18792,18736,18733,18931,18825,19268,19204,19156,19163,19151,19235,19340,19396,19575,19676,19483,19740,19536,19845,19700,19683,19867,19957,20027,19716,19713,19932,20011,20223,20250,19868,20103,20156,20076,20347,20412,20142,19991,20147,20227,20418,20118,20470,20290,20303,20337,20152,20416,20363,20131,20246,20219,20692,20354,20243,20223,20367,20126,20509,20101,20435,20135,20566,20135,20199,20622,20254,20354,20345,20328,20270,20461,20443,20037,20120,20413,20181,20250,20180,20090,20198,20462,20319,19889,20290,20224,20270,20268,20202,20009,20169,19961,20190,19717,20306,20006,20195,19964,20176,20116,19708,19770,19930,20138,19900,20250,19774,19805,19804,20023,19914,19859,20044,19933,19812,19795,19784,19642,19755,19605,19644,19766,19673,19700,19606,19775,19459,19492,19750,19477,19581,19691,19457,19694,19559,19568,19454,19348,19547,19676,19370,19501,19432,19451,19324,19438,19277,19822,19258,19425,19450,19280,19124,19390,19429,19291,19384,19128,19228,19135,19422,19069,19147,19258,18977,18892,19163,18938,18990
B05,Sample X17,19872,19456,18907,18035,17905,17535,17502,17650,17420,17692,17613,17673,17421,17711,17510,17554,17442,17814,17565,17548,17665,17680,17496,17303,17363,17436,17288,17349,17624,17569,17569,17292,17519,17652,17820,17596,17542,17815,17807,17787,17819,17964,17984,17976,18268,18227,18194,18171,18566,18812,18843,18680,19112,19383,19380,19495,19452,19466,19951,19803,20221,19995,20399,20459,20711,20779,20769,21132,20889,21705,21538,21701,21875,22255,22391,22382,22347,22894,22874,23365,23626,23186,23566,23659,23785,23783,23878,24034,24297,24220,24220,24587,24858,24784,24915,25186,25220,24856,25400,25148,25347,25301,24952,25659,25554,25507,25566,25755,25661,26026,25656,26026,25920,25642,25825,25947,25838,26010,25733,26189,25730,25843,26011,25948,25879,26098,26238,26020,25663,25995,25965,25772,25325,25695,25918,25709,25413,25839,25590,25538,26087,25748,25417,25479,25520,25231,25159,24997,25357,25224,25201,24914,25145,24733,24875,24765,24999,24979,24768,24586,24732,24455,24615,24211,24128,24554,24209,24327,24179,24151,24227,23860,24263,23863,23600,24140,23995,24314,24013,23888,23713,23680,23674,23803,23688,23291,23361,23265,23389,23572,23420,22949,23325,23247,23115,23179,23414,23338,23038,23148,23183,22774,22821,23055,22834,22914,22841,22826,22490,22520,22367,22508,22536,22729,22255,22276,22336,22279,22276,22284,21871,22018,22356,22013,22234,21961,22095,22165,21994,21893,21968,21883,21545,21628,21680,21658,21847,21717,21287,21535,21420,21592,21733,21358,21279,21410,21346
B06,Sample X18,19217,18989,18267,17867,17515,17144,17192,17103,17193,16985,17112,16970,16915,16772,17092,16775,16832,16883,17155,16925,17069,16696,16656,16935,16949,17171,17082,17179,17099,17014,16730,17016,16963,17038,16726,17012,16785,16952,17200,17235,17069,16873,17191,17089,17033,16816,17224,17073,17121,16940,16831,17099,16951,17042,16862,16822,16947,17025,17109,16946,17272,16933,16843,17000,16991,16794,17052,17174,17004,17302,17052,16992,17185,16976,17279,17204,17254,17359,17334,17145,17422,17227,17217,17500,17317,17775,17125,17362,17388,17484,17150,17782,17506,17131,17408,17394,17470,17372,17437,17437,17473,17266,17433,17580,17268,17349,17416,17638,17427,17541,17625,17500,17535,17484,17545,17379,17279,17612,17433,17577,17549,17456,17713,17544,17530,17762,17885,17647,17544,17509,17580,17508,17576,17742,17607,17551,17492,17593,17723,17707,17780,17661,17489,17544,17676,17331,17516,17422,17531,17837,17673,17663,17698,17873,17402,17777,17749,17693,17488,17339,17634,17611,17685,17519,17428,17822,17642,17637,17609,17424,17583,17806,17665,17684,17705,17634,17762,17554,17900,17574,17724,17795,17781,17754,17979,17745,17819,17999,17760,18029,18033,17715,17875,17780,17731,17850,17951,17714,17635,17640,17988,17665,17730,17715,17676,17836,17932,17856,17966,17430,17771,17763,17945,17598,18044,17730,17687,18061,18101,17617,17717,17856,17961,17711,17909,17786,17954,18010,17813,18021,17777,17828,17678,17864,17760,17978,17959,17946,17902,17948,18074,17742,18064,17729,17965,18161,17715
B07,Sample X19,19244,19166,18391,17982,17670,17638,17282,17254,17541,17522,17468,17288,17470,17285,17211,17446,16981,17282,17847,17269,17533,17221,17172,17610,17045,16997,17325,17671,17118,17848,17056,17345,17781,17100,17386,17220,17206,17338,17219,17433,17115,17361,17151,17343,17139,17192,17322,17742,17552,17514,17678,17519,17770,17625,17904,17726,18136,17875,18111,17823,18444,17822,17990,18051,18174,18062,18206,18282,17930,18321,18285,18326,18382,18579,18524,18529,18598,18726,18622,18764,18964,18919,18727,18916,18761,19118,18751,18965,18870,18930,19224,18989,19298,19413,19649,19470,19661,19698,19773,19648,19917,19852,19599,19859,19916,19861,20141,20228,19930,20260,19911,20307,20385,20176,20413,20361,20438,20382,20548,20428,20394,20727,20680,20661,20812,21050,20871,20631,21010,21181,21261,21111,20932,21259,20855,20997,21138,21291,20872,20982,21144,21084,20997,21123,21455,21308,21277,21073,21341,21198,21163,21430,21321,21318,21512,21378,21309,21436,21466,21449,21219,21628,21356,21252,21475,21572,21309,21522,21506,21365,21471,21602,21889,21368,21480,21738,21578,21648,21275,21508,21470,21628,21770,21845,21572,21312,21378,21625,21492,21471,21528,21671,21646,21563,21817,21444,21503,21356,21518,21374,21576,21344,21506,21555,21375,21350,21381,21230,21469,21296,21026,21277,21505,21395,20998,21182,21343,21204,21064,21285,21134,21030,21566,20990,20929,21122,21380,21151,21321,21198,21290,21252,21305,21101,21065,21127,21095,21166,20997,21005,20996,21198,21528,20934,21260,21268,21063
B08,Sample X20,18699,18149,17352,17144,16752,16756,16594,16777,16420,16680,16420,16353,16352,16536,16441,16385,16558,16418,16520,16408,16729,16659,16737,16930,16878,17139,17221,17169,16850,17171,17074,17343,17696,17742,17998,18027,18529,18329,18488,18785,19037,19186,19201,19542,19735,19336,19600,19833,20105,20378,20457,20196,20375,21104,20811,21077,20939,21330,21495,21558,21891,21896,22179,22349,22399,22414,22634,22837,23178,23163,23578,23723,23765,24209,24474,24675,24726,25205,24669,25566,25564,26061,25955,26226,26164,26681,26705,27254,26823,27175,27177,27234,27496,27493,27740,27935,27983,28204,28213,28475,28648,28469,28790,28897,29111,29271,29083,29185,29243,29524,29649,29376,29684,29676,29860,29804,29882,29564,29825,29777,29822,30039,30047,29902,29710,30018,29556,29608,29934,29956,29877,29974,30170,30236,30096,29842,29856,29819,30003,30234,30081,30056,30147,29936,30203,29850,29856,29581,29634,29755,29525,29836,29848,29638,29663,29633,29254,29332,29522,29032,29621,29418,29053,29538,29197,29262,29211,29086,28968,29010,29259,29061,28940,28960,28777,28876,28737,28755,28628,28553,28866,28269,28020,28352,27937,28366,28155,27881,28168,28290,27911,27811,27855,27781,27724,27692,27773,27723,27373,27681,27736,27304,27799,27595,27479,27476,27298,27280,27220,27017,27145,26816,26973,26809,27070,26841,26817,26543,26806,26618,26502,26822,26212,26299,26873,26436,26552,26308,26566,26077,26336,26236,25926,25705,26204,26081,25787,25869,25749,25564,25562,25629,25227,25479,25549,25656,25173
B09,Sample X21,18896,18243,17523,17326,16999,16861,16845,16791,16766,16613,16671,16772,16520,16588,16619,16873,16242,16579,16574,16601,17084,16830,16634,16290,17315,16640,16450,16766,16448,16314,16423,16650,16490,16325,16571,16396,16512,16601,16352,16379,16710,16345,16740,16745,16635,16792,16822,16529,16901,16867,17235,16538,16542,16826,16878,16800,17038,17045,16899,17510,17174,17274,17301,17296,17642,17679,17721,17528,17695,17924,17649,17873,17725,18205,17790,17988,18086,18202,18260,18131,18039,18222,18267,18359,18247,18224,18102,18445,18179,18137,18376,18177,18327,18154,18253,18345,18233,18395,18334,18261,18185,18263,18571,18179,18490,18538,18393,18662,18190,18646,18218,18428,18386,18819,18054,18651,18665,18079,18281,18743,18187,18360,18459,18690,18393,18123,18273,18540,18646,18407,18448,18170,18590,18741,18444,18565,18419,18412,18267,18549,18260,18229,18328,18577,18317,18306,18311,18120,18188,18435,18423,18120,18406,18159,18365,18785,18189,18545,18452,18574,18268,18172,18189,18527,18383,18286,18156,18414,18218,18333,18097,18339,18515,18286,18271,18291,18237,18229,18049,18167,18341,18321,18231,18471,18186,18288,18475,18204,18542,18263,17960,18074,18223,18049,18394,17911,18566,18226,18021,17960,18343,18292,18170,18314,18060,18506,17907,18182,18142,18113,18339,18075,18053,18132,18156,18222,18079,17989,18146,18221,18147,18103,18035,18208,18232,18377,17992,18255,18327,18102,18144,17875,18215,18207,17940,17795,17853,18411,17977,18136,18026,17748,17941,18055,17971,17991,17943
B10,Sample X22,19241,18962,18308,17737,17555,17453,17217,17263,17151,17237,17065,16792,17097,16917,16883,16954,17250,17033,17000,17032,16773,17148,17174,17540,17155,17154,17419,17289,17367,17633,17680,17667,18080,17810,17825,18319,18500,18585,18771,18911,18970,19217,19361,19442,19600,19710,19782,19743,20018,20314,20131,20329,20561,20787,20945,21013,21173,21479,21514,21404,21725,21718,22192,22222,22106,22294,22315,22482,22806,22661,22906,23505,23234,23704,23406,23578,23757,24289,24033,24177,24182,24534,24324,24618,24900,24806,24783,25051,25127,25228,25461,25296,25759,25622,25803,25792,26129,26003,26262,26218,25979,26314,26393,26596,26306,26429,26665,26673,26575,26883,26387,27174,26456,26716,26767,26796,27268,27045,26959,27081,27144,27173,26930,27195,27157,27375,27152,27128,27452,27408,27498,27088,27044,27137,27692,27365,27227,27055,27546,27254,27133,27330,27026,27064,27368,27609,27234,27397,27172,27227,27356,27187,27175,27387,27030,26680,26808,26810,27165,27145,26826,26764,26856,26976,26644,27015,26670,26772,26822,26381,26396,26252,26532,26546,26511,26619,26426,26725,26394,26079,26268,26583,26466,26187,26558,26182,25962,25905,26176,25836,26091,25766,25792,25919,25801,25586,25712,25355,26089,25583,25721,25413,25942,25713,25308,25606,25488,25441,25313,25716,25175,25137,25043,25291,25048,25436,25043,24952,25241,24849,25041,25090,25197,24794,24644,24737,24872,24699,24799,24123,24634,24480,24440,24382,24532,24382,24245,24193,24198,24114,24317,23975,23998,24050,24052,24146,24136
