Well,Content, Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1)
A10,Sample X10,16452,15824,15021,14688,14618,14792,14640,14869,14725,14324,14590,14339,14440,14392,14474,14360,14350,14633,14179,14369,14271,14268,14584,14479,14482,14466,14253,14463,14426,14417,14245,14188,14282,14281,14403,14325,14530,14152,14041,14363,14665,14436,14268,14350,14371,14517,14815,14448,14553,14586,14621,14677,14766,14872,14987,15114,15332,15161,15251,15681,15327,15463,15750,15783,15610,16000,16243,16310,16163,16232,16280,16536,16712,16930,17165,16855,17001,17203,17087,17543,17386,17609,17446,17531,18012,17840,18023,18328,18058,18412,18591,18412,18574,18768,18731,18702,19031,18893,19007,19201,19213,19597,19363,19432,19552,19762,19824,19616,19785,19966,19468,19794,19814,20321,19923,20129,20023,20452,20309,20537,20542,20458,20648,20447,20650,20873,20732,20971,20860,21047,20898,20905,20940,21072,21084,21065,21192,21320,21273,21054,21329,21115,21459,21605,21226,21286,21683,21194,21515,21620,21604,21489,21421,21512,21268,21635,21693,21455,21589,21542,21497,21407,21333,20942,21424,21429,21314,21665,21216,21569,21340,21423,21201,21500,21572,21463,21477,21289,21567,21278,21520,21195,21217,21381,21511,21421,21258,21150,21346,21266,21185,21576,21144,21319,21262,21082,21334,21407,21294,21199,21298,21267,21247,20921,21027,21095,20783,20955,21415,21222,21208,20730,21058,21247,21146,21210,21468
A11,Sample X11,16938,16111,15265,14935,14819,14877,14859,14991,14930,14492,14857,14607,14706,14864,14924,14657,14745,14942,14887,14699,14879,14697,14671,14687,15122,14915,14909,14862,14833,14828,14847,14788,14938,14917,14914,15225,15077,15416,15210,15132,15265,15069,15504,15428,15699,15720,15682,15823,15930,16224,15948,16201,15989,15928,16556,16393,16269,16423,16630,16491,17002,16900,17045,17195,17058,17217,17184,17336,17228,17466,17554,17749,17694,17841,18065,18055,18441,18106,18414,18426,18355,18608,18496,18795,18535,18775,18776,18822,19028,19211,19146,19171,19461,19322,19522,19673,19584,19957,19895,19733,19788,20066,20159,20336,20405,20462,20520,20596,20671,20928,20640,20662,20636,20900,20837,20962,21363,21154,21460,21004,21342,21546,22050,21756,21510,22088,21996,21522,21813,22061,21888,22220,22267,22293,22320,22332,22881,22869,22784,22997,22731,23072,23161,23110,22798,23327,23150,23633,23288,22952,23477,23695,23618,23631,23697,24107,23823,23931,24121,24193,23949,23676,24206,24429,24049,24540,24502,24319,24377,24447,24606,24898,24820,24782,24993,24795,24952,25320,25182,25174,25315,25211,25476,25456,26027,25769,25526,25814,25634,25669,25522,25826,25955,25953,25962,26161,26136,25938,26370,26037,26286,26340,25914,26156,26377,26650,26566,26559,26533,27078,26651,26839,26807,26666,26857,26930,27098
A12,Sample X12,16647,15497,14954,14727,14539,14594,14787,14668,14828,14795,14529,14502,14577,14724,14645,14417,14417,14448,14596,14626,14647,14477,14613,14591,14572,14678,14480,14702,14545,14763,14582,14547,14527,14676,14644,14463,14718,14830,14722,14694,14567,14449,14749,14798,14584,14682,14656,14723,14779,14762,14857,14892,14780,14768,14810,14775,14960,14878,14862,14991,15000,14966,15011,14864,15010,14960,15072,14934,14995,14960,15063,14860,14968,15037,14911,15240,14938,14710,15213,15033,15010,15023,14908,14996,15277,15202,15031,15233,15068,15137,15214,15239,15265,15143,15376,15051,15521,15239,15097,15147,15012,15406,15272,15332,15458,15380,15197,15458,15410,15354,15376,15534,15436,15608,15330,15519,15540,15577,15486,15502,15456,15504,15532,15393,15425,15636,15403,15574,15384,15784,15590,15668,15725,15644,15718,15903,16027,15739,15868,16020,15819,15720,16165,15854,15811,15854,16090,16236,15902,15834,16155,16103,15972,16020,16009,15804,15822,16228,16280,15952,16084,16062,16041,16174,16084,15887,16135,16144,16194,16016,15972,16152,16284,16262,16160,16470,16207,16195,16571,16551,16301,16344,16327,16408,16314,16232,16181,16018,16457,16327,16522,16345,16326,16218,16275,16414,16521,16516,16471,16579,16180,16392,16326,16285,16433,16501,16424,16545,16272,16427,16453,16340,16360,16397,16571,16367,16427
B01,Sample X13,15875,15022,14452,14223,13967,14028,13973,15037,15029,14973,14964,15099,15138,14976,14856,15008,14927,14872,15053,14794,15028,14969,14999,14826,15048,14786,14925,14856,14783,14904,14806,14677,14946,14847,14818,15039,14863,15014,15055,15223,15037,14955,15148,15144,15157,15371,15309,15297,15487,15496,15441,15330,15302,15424,15425,15589,15528,15530,15681,15512,15919,15790,15822,15785,15714,15865,15770,16069,16102,16186,16396,16119,16312,16400,16481,16607,16567,16469,16824,16916,16936,16659,17322,17419,17150,17027,17478,17544,17701,17622,17505,17840,17842,17977,17928,18060,18305,17910,18252,18325,18437,18398,18646,18538,18287,18700,18599,18573,18722,18822,19095,18935,18989,19376,19442,19496,19340,19830,20107,19834,19962,19968,20327,19870,20221,20079,20190,20421,20412,20433,20753,20526,20477,20580,21203,20833,21094,21178,21026,21209,21323,21317,21460,21545,21597,22093,22066,22095,22320,22227,22248,22378,22239,22501,22774,22895,22883,22882,23186,23285,23144,23153,23145,23260,23864,24073,23813,23820,24159,24357,23927,24370,24397,24299,24616,24368,24635,24740,24985,24896,25000,25305,25084,25170,25266,25494,25547,26000,25889,25658,25755,25744,25812,26223,26134,26455,26339,26528,26274,26577,26644,26735,26670,26837,26804,26834,26794,26716,27182,27205,27005,27033,27098,27188,26922,27322,27547
B02,Sample X14,17077,16199,15586,15192,15085,14989,15059,15115,14684,14680,14817,14754,14736,14786,14506,14699,14676,14712,14760,14545,14591,14580,14514,14482,14667,14699,14506,14450,14713,14372,14557,14480,14263,14373,14447,14484,14508,14352,14619,14581,14358,14373,14603,14598,14669,14519,14583,14583,14432,14596,14482,14665,14551,14751,14667,14680,14754,14921,14672,14924,14791,14932,15205,15006,14983,15173,15219,14949,15228,15025,15190,15270,15174,15208,15397,15074,15395,15292,15404,15210,15328,15590,15541,15521,15590,15423,15394,15631,15550,15466,15812,15717,15429,15727,15701,15668,15506,15749,15918,15944,15696,15884,15969,16038,15691,15881,16095,16014,16100,16056,16152,16156,16445,16178,16295,16316,16521,16626,16297,16218,16388,16735,16690,16623,16588,16716,16848,16722,17184,16681,16909,17123,16944,17184,17243,17156,17281,17300,17397,17453,17570,17780,17565,17576,17670,17852,17925,17641,17982,18033,18073,18310,18000,18033,18152,18289,18461,18298,18511,18530,18503,18436,18382,18692,18328,18887,18733,18776,18883,18864,18839,18879,19289,18831,19133,19372,19456,19511,19392,19319,19366,19603,19836,19763,19826,19558,20005,19832,20129,19668,19924,19999,20115,20116,20186,20214,20026,20577,20273,20257,20182,20510,20505,20504,20581,20241,20781,20568,20640,20583,20810,20608,20956,20841,20505,20889,20762
B03,Sample X15,17051,15833,15221,14875,14686,14865,14484,14653,14427,14475,14284,14345,14415,14594,14255,14331,14508,14259,14343,14176,14259,14453,14195,14186,14153,14240,14195,14261,14076,14331,13825,13967,14120,14003,13922,14320,13837,14060,13945,14075,13927,13838,14174,13804,14046,13924,13790,13988,14144,13977,14083,13836,14194,14114,14027,14164,14244,14109,14092,14337,14457,14638,14423,14478,14691,14391,14674,14633,14879,14985,14941,15117,14949,15322,15030,15365,15487,15373,15500,15579,15442,15888,15947,16075,15999,15934,16201,16143,16247,16292,16174,16189,16610,16660,16312,16695,16488,16719,16573,16872,16874,16943,16818,16805,16945,17246,17289,17113,17182,17085,16957,17322,17262,17215,17268,17576,17519,17294,17781,17599,17952,17499,17855,17693,17754,18123,17841,18014,18189,18148,18322,18131,18407,18378,18619,18477,18498,18790,18827,18749,18666,18594,19190,18975,19337,19430,19326,19528,19677,19646,19649,19638,19973,19986,20045,20032,20187,20114,20154,20337,20368,20459,20460,20520,20784,20672,21101,20914,21079,20773,21196,21272,21074,21292,21070,21493,21601,21602,21757,21704,21916,21928,22055,21963,22037,21795,22139,22292,22546,22294,22675,22420,22454,22802,22158,22542,22794,22508,22628,22891,22873,23038,23051,23013,22852,23350,23310,23278,23492,23269,23412,23279,23389,24015,23482,23401,23659
B04,Sample X16,15558,14666,14039,14144,13760,13616,13635,13528,13494,13638,13630,13644,13497,13425,13593,13651,13336,13550,13364,13258,13353,13398,13539,13358,13580,13473,13625,13692,13622,13559,13417,13513,13612,13678,13815,14038,13933,14093,13979,14399,14539,14779,14831,14784,15116,15109,15526,15634,15715,16173,15988,16195,16495,16948,17108,17201,17442,17704,17749,17995,18257,18517,18657,19134,18785,19421,19539,19569,19745,20082,19738,19910,20478,20833,20586,20867,20907,21104,21201,20845,21356,21708,21579,21635,21766,21907,21824,22417,22056,22359,22442,22411,22353,22204,22660,22441,22951,22885,23039,22744,22854,23134,22932,23354,23321,23220,23345,23191,23425,23485,23351,23288,23576,23450,23317,23243,23782,23648,23754,23794,23697,23984,23639,23698,23885,23963,23905,24069,24078,24015,24517,24168,24136,24158,24119,24386,24347,24288,24387,24584,24514,24616,24478,24467,24834,24450,24537,24693,24733,24515,24651,24755,24776,24518,24718,24697,24629,24600,24693,24688,24804,24968,24683,24473,24846,24883,24684,24745,24611,24410,24863,25050,24862,24515,24748,24668,24455,24725,24326,24479,24617,24842,24861,24371,24626,24332,24279,24883,24387,24551,24530,24443,24742,24368,24507,24368,24366,24327,24479,24436,24164,24370,24479,24623,24183,24371,24251,24147,24338,24087,24166,24325,24464,24150,24097,24208,24124
B05,Sample X17,17317,16017,15720,15502,15218,14966,15059,15067,14903,14753,14784,15125,14994,14907,15019,14849,14706,14615,14767,14667,14710,14454,14557,14545,14875,14489,14588,14562,14756,14642,14752,14464,14393,14201,14835,14463,14615,14486,14571,14704,14653,14507,14584,14723,14720,14756,14780,14569,14858,14777,14912,15151,14979,15197,15460,15217,15401,15439,15542,15872,15881,15789,16035,16028,16222,16235,16355,16483,16722,16768,17012,16709,17199,17247,17374,17498,17397,17681,17734,17569,17816,17753,18158,18013,18409,18386,18338,18313,18697,18765,18793,18880,18826,19127,19116,19384,19125,19153,19560,19414,19522,19608,19580,20064,19819,19940,20055,20058,20164,20341,20235,20446,20588,20270,20466,20279,20209,20574,20927,20313,20588,20520,20758,20909,20566,21144,20592,20653,20744,21007,20794,20828,20906,21090,20884,20897,21190,20989,20921,20888,21037,21214,21137,21169,21181,21105,20972,21257,21028,21044,20942,20979,21104,21096,21268,21045,20523,21119,20846,20698,21064,21024,20836,21074,20834,21062,20983,20907,20749,21041,21079,20794,20710,21012,21176,20993,20939,20643,20728,20758,20715,20830,20980,20665,20530,20528,20552,20413,20608,20571,20595,20672,20195,20742,20481,20595,20504,20599,20095,20682,20509,20729,20512,20677,20181,20329,20797,20256,20332,20324,20166,20315,20418,20033,20296,19939,20379
B06,Sample X18,16230,15233,14650,14487,14503,14351,14240,14239,14319,14322,14022,14202,14065,14138,14117,14072,13981,14098,13871,13961,13953,14136,13910,13870,13857,13958,13974,13961,13900,13797,13897,13775,13950,13803,13689,13750,13573,13846,13728,13679,13739,13567,13640,13858,13743,13841,13657,13857,13619,13688,13823,13709,13863,13449,13877,13648,13867,13652,13866,13821,13998,13763,13758,13992,13692,13592,13834,13731,13491,13894,13853,13858,13871,13729,13901,14022,13887,13801,13844,13688,13728,13844,13979,13847,13658,13873,13893,13679,13833,13718,13776,13831,13940,13721,14026,13912,13803,13827,13683,13654,13706,13762,13812,13831,13762,13710,13811,13627,13804,13904,13750,13877,14094,13843,13712,13725,13798,13830,13682,14029,14035,13828,13962,13690,13797,14001,13902,13701,13797,13894,13972,13876,14271,13849,14117,13966,13961,13951,14216,14038,13765,13984,14093,14078,13945,14084,14326,14176,13961,13987,14164,14193,14158,13836,14245,14186,14195,14351,14034,14346,14271,14293,14056,14022,14161,14297,14224,14200,14145,14029,13992,14211,14047,14228,14181,14237,14239,14361,14088,14532,14207,14337,14328,14172,14116,14339,14332,14295,14077,14100,14216,14163,14282,14367,14251,14488,14206,14237,14150,14191,14476,14312,14358,14074,14238,14118,14387,14345,14280,14441,14278,14105,14293,14110,14126,14241,14463
B07,Sample X19,16039,15286,14595,14175,14344,14119,14098,14258,14098,13894,14110,14337,14141,13898,13933,13830,13986,13744,13972,14101,13745,13875,13851,13863,13741,13915,13865,13549,13810,13597,13447,13483,13582,13720,13679,13626,13480,13635,13739,13617,13641,13643,13909,13846,13737,13831,13988,14041,13894,14180,14024,14127,14303,14259,14510,14637,14582,14926,14751,14899,15005,15140,15142,15303,15424,15581,15801,15783,16205,16087,16489,16610,16746,16843,16907,16977,17473,17761,17648,17899,18402,18290,18270,18860,18748,19013,19053,19246,19756,19592,20144,20155,20344,20424,20737,20632,20895,21331,21252,21408,21542,21779,21975,22128,22231,22411,22563,22547,22576,22808,22743,23130,22943,23388,23397,23282,23804,23593,23928,24001,24145,24149,24472,24608,24128,24771,24784,24611,25295,24962,24919,24915,25431,25397,25878,25516,25681,25605,25894,26277,25837,26093,26118,26429,26491,26226,26316,26663,26726,26623,26433,26703,26398,26549,26555,26881,26492,26867,26723,26764,26932,27076,27319,26937,26860,26897,26964,27365,27006,27241,27050,27200,27034,27267,27259,27191,27097,27183,27260,27108,27253,27076,27226,27094,27060,27657,27188,27349,27230,27281,27216,27084,27072,27187,27235,27368,27236,27341,27092,27125,27362,27176,27325,26962,27194,27312,27173,26944,26850,26947,26828,27032,26810,26757,27035,26811,26882
B08,Sample X20,15994,15430,14815,14667,14359,14311,14144,14306,14284,14169,13921,14054,13920,14145,14014,14116,14134,14195,13731,13889,13840,13779,13894,13914,13648,13869,14135,13839,14156,13819,14174,14044,13446,14087,13734,13787,13692,13861,13946,13936,13866,13926,13893,13762,14140,13878,13945,13900,14073,14225,13918,14295,14310,14511,14335,14410,14843,14525,14710,14904,14989,14767,14966,14884,15173,15293,15162,15253,15405,15596,15626,15761,15735,15739,15885,16077,16144,16269,16369,16456,16437,16454,16592,16577,16913,16684,16709,16733,16892,17194,17150,17445,17186,17170,17434,17326,17327,17500,17552,17598,17681,17877,17954,17933,18027,17853,18165,18067,17790,18309,18220,17959,18383,18159,18338,18457,18344,18537,18359,18530,18466,18561,18860,18751,19014,18586,18673,18816,18893,18950,18878,19150,19352,19225,19164,19565,19451,19423,19404,19579,19198,19418,19418,19538,19583,19753,19584,19787,19601,19745,19977,19663,19559,19808,19810,19620,19803,19744,19911,19949,19679,19808,19918,19959,20069,19826,19861,20298,20073,19985,19985,20135,20045,20175,20067,20322,20276,19994,20229,20063,20222,20007,20267,20112,20313,20257,20266,20057,20330,20027,20323,20250,20416,20354,20206,20554,20335,20124,20272,20330,20271,20210,20291,20369,20245,20290,20070,20367,20513,20592,20343,20457,20516,20440,20427,20301,20505
B09,Sample X21,15412,14463,13903,13681,13499,13356,13490,13456,13253,13440,13319,13440,13194,13137,13234,13200,13357,13130,13237,13107,12974,13138,13236,13317,13091,13000,13054,13156,13136,13233,13467,13341,13406,13582,13742,13628,13693,13876,13828,13882,14223,14175,14256,14573,14411,14583,14633,14638,15191,15003,15237,15287,15464,15512,15552,15694,15979,16046,15906,16091,16158,16063,16442,16368,16519,16568,16571,16665,16857,16714,16797,16731,17133,16903,17057,16981,17155,17105,17115,17120,17129,17298,17142,17247,17319,17353,17300,17492,17554,17537,17819,17514,17634,17906,17782,17833,17993,18012,17827,17868,17912,18072,18032,17965,18152,18295,18222,18408,18135,18365,18236,18386,18402,18594,18614,18597,18574,18729,18657,19233,19190,18888,19151,18874,19239,19198,19423,19344,19507,19492,19762,19568,19763,19733,19866,20098,19847,20045,20272,19995,20317,20812,20574,20550,20655,20604,20820,20769,20908,20756,20674,21104,21185,20970,21067,21317,21355,21639,21306,21291,21487,20979,21414,21373,21446,21821,21104,21401,21725,21843,21875,21601,21957,21737,21944,22015,21750,21940,21942,21974,22107,22337,22043,22098,22123,22047,22264,22366,22380,22138,22539,22353,22459,22698,22474,22565,22757,22450,22490,22536,22672,22338,22334,22443,22460,22588,22680,22206,22448,22716,22328,22564,22230,22563,22754,22734,22723
B10,Sample X22,16276,15399,14669,14364,14092,14213,14198,14244,13893,14076,14020,13963,14122,14167,14070,14060,13918,14076,13822,13902,13642,13996,13678,14010,13672,14059,13833,13892,13950,13981,13693,13779,13697,13728,13928,13658,13779,13600,13817,13738,13511,13940,13657,13432,13458,13743,13707,13537,13675,13833,13765,13673,13799,13568,13910,13829,13767,13677,13783,13836,13835,13899,13977,13957,14029,13994,14090,13896,14138,14212,14235,14286,14350,14221,14336,14214,14265,14248,14366,14312,14517,14146,14671,14338,14617,14356,14489,14635,14616,14554,14676,14778,14735,14964,14779,14647,14917,14958,14743,14944,15001,15074,15179,15208,15306,15203,15526,15305,15260,15562,15640,15427,15573,15791,15686,15752,15850,15920,15944,15965,16059,15985,16067,16212,16292,16094,16419,16500,16698,16612,16717,16493,17012,16759,17035,17264,17409,17213,17268,17270,17329,17817,17804,17671,17489,17653,17729,18136,18077,18015,18217,18224,18577,18609,18377,18723,18420,18654,18885,18783,18605,19019,18924,18779,18891,19026,19065,19390,19249,19361,19460,19524,19513,19641,19788,19689,20129,19990,20108,19959,19849,20167,20074,20245,20033,20432,20216,20648,20442,20589,20817,20811,20862,20814,20917,20931,21048,21080,21383,21201,21342,21197,21345,21413,21081,21431,21338,21352,21734,21657,21634,21934,21794,22203,21958,21870,22034
B11,Sample X23,17389,16196,15425,15320,15099,14967,14945,15052,15045,14965,15186,14758,15034,14736,14819,14687,14776,14967,14945,15150,14788,14747,14725,14711,14731,14790,14771,14733,14658,14751,14751,14449,14401,14697,14713,14604,14638,14519,14408,14351,14335,14656,14931,14587,14518,14531,14654,14925,14820,14834,14887,14984,14822,15127,15166,14959,15166,15353,15284,15381,15404,15715,15653,15822,15796,16197,16001,16387,15914,16035,16099,16575,16712,16550,16755,16769,16841,17063,17227,17194,17081,17791,17512,17731,17958,17727,17922,18137,18071,18292,18677,18544,18448,18539,19105,18907,19234,19312,19341,19452,19469,19548,19775,19735,20063,20080,19975,20345,20091,20542,20519,20298,20626,20727,20726,20850,21066,21322,20913,21569,21357,21637,21566,21618,21605,21377,21659,21661,21697,21814,21940,21998,22138,22104,22217,22623,22594,22497,22361,22578,22925,22661,22806,22739,22968,22942,22697,22883,23383,22606,23069,23107,23222,23362,22956,23229,23334,23574,23274,23077,23355,23322,23306,23483,23351,23443,23464,23417,23405,23234,23304,23515,23724,23415,23326,23530,23689,23436,23354,23443,23684,23398,23371,23396,23382,23536,23396,23299,23318,23535,23316,23353,23258,23299,23488,23299,23254,23437,23183,23380,23461,23354,23287,23313,23539,23458,23243,23371,23340,23262,23289,23069,23213,22911,22909,23310,23530
B12,Sample X24,16363,14913,14673,14290,14272,14285,14313,14154,14130,14094,14204,14243,14280,14154,13921,14124,14230,13918,14170,14035,13988,14430,14351,14520,14407,14385,14413,14263,14468,14614,14475,14627,14837,14662,14975,15004,14830,15058,15255,15063,15693,15384,15859,15618,15837,16017,16040,16474,16596,16663,17022,16806,16870,17223,17474,17769,17907,17869,18055,18147,18282,18459,18307,18454,18456,19176,18738,19175,19115,19402,19361,19315,19497,19522,19825,19793,19886,19835,20397,20266,20131,20372,20498,20285,20592,20460,20622,20994,21133,21105,21215,21083,21312,21519,21347,21718,21343,21786,21728,21594,21729,21767,21641,21649,22150,21972,22023,21996,22119,22227,21989,22004,22101,22106,22166,22463,22347,22102,22389,22313,22446,22506,22635,22634,22758,22544,22776,22990,23017,22887,22922,22802,23039,23339,23306,23203,23300,23214,23399,23178,23331,23133,23461,23510,23555,23553,23835,23415,23660,23407,23747,23380,23507,23906,23539,23572,23724,23847,23653,23614,23861,23609,23836,23891,23660,23658,23560,23838,24100,23732,23658,23790,23749,23765,24014,23600,23978,23837,24117,23854,24010,23640,23655,24039,24032,23949,23872,24034,24094,23798,23524,23882,24101,24015,23686,23688,23485,24219,23930,23481,23701,23651,23804,23884,23833,23603,23765,23876,23526,23966,23995,23743,23790,23660,23649,23603,23325
