Well,Content, Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1), Raw Data (535-15/617-20 1)
A10,Sample X10,16141,16296,15742,15117,15236,14930,14957,14774,14990,14935,14853,14921,14867,14817,14895,14908,14890,14883,14825,14747,14821,14851,14755,14980,14817,14817,14584,14829,14931,14590,14635,14724,14844,15018,14777,14931,14683,14942,14769,14610,14786,14963,14865,14879,14812,14638,14665,14742,14865,14842,14787,14683,14869,14821,14793,14782,14662,15173,14774,14973,15082,14963,15043,14950,15030,15021,14962,14967,15166,14933,15199,15228,14891,15334,15006,14928,15151,14881,14965,15279,15159,15059,15107,14981,15111,15046,15251,15039,15055,15069,15170,15076,15208,15270,15335,15191,15138,15136,15036,15046,15227,15084,15328,15306,15341,15350,15398,15175,15414,15298,15380,15188,15081,15270,15141,15297,15393,15385,15384,15366,15267,15376,15582,15138,15499,15293,15439,15312,15441,15447,15252,15397,15519,15330,15570,15730,15603,15575,15506,15458,15304,15527,15451,15561,15456,15482,15442,15619,15889,15615,15494,15609,15578,15315,15535,15578,15618,15659,15402,15508,15572,15706,15484,15643,15665,15506,15671,15839,15574,15589,15755,15639,15641,15871,15660,15654,15850,15770,15447,15937,15819,15599,15620,15746,15617,15657,15822,15792,15907,15649,15694,15731,15622,15760,15928,15759,15823,15872,15808,15708,15799,16076,15866,15861,15946,15752,15936,15725,15902,15896,16020,15732,15974,16124,16126,15789,16034,15896,15820,16056,15994,16028,15796,15844,15979,16018
A11,Sample X11,17115,16229,15813,15537,15260,15259,15323,15340,15213,15223,15062,15215,15277,15260,14884,15226,15537,15120,15215,15398,14999,15152,15010,15105,15135,15150,15276,15085,14831,15191,15069,15085,15027,14995,15221,14989,14916,15172,15001,15190,15098,15155,15266,15485,15282,15537,15459,15528,15448,15354,15627,15572,15710,15595,15520,15697,15879,15899,15971,16399,16153,16329,16244,16519,16576,16661,16636,16853,16720,17040,16752,16857,16983,17194,17082,17312,17284,17377,17447,17336,17314,17714,17624,17497,17778,17943,18118,18288,17866,18152,18377,18250,18370,18374,18532,18659,18678,18580,18850,18920,18932,19166,19477,19417,19138,19288,19403,19270,19520,19679,19600,19674,19581,19847,20194,20148,19944,20110,19993,20433,20319,20477,20542,20499,20505,20579,20659,20696,20608,20606,20666,20732,20986,21016,20976,20944,21021,21198,21083,21090,21409,21306,21404,21339,21568,21581,21443,20986,21658,21474,21673,21807,21618,21512,21731,21762,21707,21852,21648,22012,21807,21708,21929,22245,22028,22013,21885,22006,22065,22170,22023,22113,22105,22311,22421,22278,22619,22702,22633,22652,22451,22305,22462,22398,22567,22486,22501,22324,22580,22509,22736,22577,22574,22539,22580,22537,22558,22857,22633,22676,22579,22953,22523,22750,22853,22485,22646,22740,22725,22903,22776,22790,22847,22982,22755,22861,22793,22890,23021,23058,23126,22956,23167,22884,23504,22973
A12,Sample X12,15845,15323,14995,14990,15230,15138,14978,14906,14742,15413,14945,15397,14563,14779,14939,14691,14772,14914,14648,14228,15119,15681,15846,15622,14572,15078,14327,14593,14764,14625,14456,14880,15304,15514,14847,14542,14411,14739,15385,15505,14511,15764,14620,14894,15162,15414,14711,14848,14601,15356,15128,15620,15579,15340,15632,15723,15736,15578,15941,16349,16141,16398,16374,16283,16579,16825,16846,17051,17055,17334,17294,17610,17463,18073,17830,18167,17983,18164,18474,18486,18707,18827,18751,18951,18855,19008,19051,19325,19269,19654,19607,19491,19666,19833,19823,19833,20131,19998,20350,20380,20354,20547,20448,20487,20683,20601,20753,20686,20868,20928,21227,20595,20778,21189,20940,21122,21074,21192,21293,21113,21186,21374,21413,21364,21407,21434,21492,21535,21368,21501,21432,21620,21462,21269,21321,21668,21685,21811,21667,21362,21550,21723,21475,21650,21576,21475,21774,21728,21792,21553,21372,21457,21213,21560,21540,21532,21657,21523,21447,21834,21568,21565,21410,21716,21538,21225,21490,21429,21724,21460,21373,21239,21400,21332,21330,21297,21246,21457,21276,21346,20796,21095,21290,21127,21256,21128,21334,21344,21344,21078,21323,20900,21041,21269,21067,20732,21060,21140,21120,20848,21179,20588,20946,20850,20652,20866,20762,20976,20774,20857,20721,20926,20484,20546,20804,20914,21082,20877,20699,20627,20946,21133,20891,21094,21089,21142
B01,Sample X13,17572,17264,16761,16385,15943,16123,16008,15960,16057,16041,16366,15998,15956,16280,15945,16466,16215,16216,16718,15882,15660,15690,16054,15934,15848,15664,15702,15845,15681,15966,15948,15523,15854,15993,15776,15679,15900,15883,15647,16153,15947,15833,15978,15949,16145,16685,16443,16111,16316,16352,16440,16443,16074,16559,16837,16877,16713,17079,17064,17243,17646,17459,17384,17705,17941,18152,18082,18228,18461,18657,18738,19060,19398,19134,19339,19179,19530,19769,20307,20135,20458,20680,20857,20879,21133,21294,21512,21498,21324,21854,21887,22133,22329,22223,22498,22513,22723,23258,23209,23445,23673,23759,23731,23778,24114,24043,24241,24251,24524,24482,24696,25123,25075,25168,25479,25193,25175,25798,25745,25711,26049,26053,26219,26365,26431,26274,26483,26459,26672,26470,26678,27056,26777,26927,27155,26941,27054,27397,27222,27032,27472,26969,27295,27382,27257,27336,27175,27147,27339,27283,27363,27388,27318,27289,27269,27605,27337,27557,27276,27442,27559,27599,27300,27360,27407,27529,27485,27210,27052,27493,27366,27198,27426,27394,26942,27216,27618,27355,27452,27024,26861,26886,27348,26901,26920,26835,26811,27041,26928,26526,26932,26894,26875,26651,26610,26740,26733,26261,26572,26593,26491,26814,26605,26273,26643,26685,26442,26178,26217,26340,26291,26535,26643,26310,26178,26427,26069,26682,26543,26146,26342,26273,25857,26123,26238,26178
B02,Sample X14,16080,15873,15449,15219,15138,14792,15007,14757,14687,14793,14663,14856,14568,14420,14543,14427,14725,15021,14807,15214,15042,15007,15124,14573,14698,14921,14941,14385,14923,14815,14936,15030,14639,14739,14878,14488,14664,14512,14507,14944,14896,15028,15075,14936,14875,14946,14528,14386,15048,14926,15159,15089,14774,14497,15268,15047,15167,14914,14562,14931,14842,15011,14654,14796,15315,14933,14754,14813,14574,14573,14812,14947,15076,15012,14951,14873,14726,14890,14968,14973,15063,14895,15112,15167,15100,15108,14832,15293,15235,15002,15058,15222,15390,15261,15721,15633,15566,15386,15723,15521,15480,15652,15540,15664,15625,15459,15457,15356,15464,15552,15645,15687,15688,15583,15643,15489,15814,15467,15806,15489,15668,15558,15475,15843,15572,15754,15632,15652,15808,15576,15619,15767,15756,15568,15735,15697,16007,15599,15836,15763,15761,15797,15623,15869,15774,15732,15774,15546,15971,15990,15863,15745,15756,15868,15749,15848,15753,15959,15834,15850,15805,15935,15867,16035,15790,15733,15897,15832,15844,15781,16123,16020,16011,15905,15932,15821,15998,15862,16119,15887,15941,16137,16065,16008,15808,15874,16005,15976,15852,15910,15788,15951,16105,16271,15913,16059,15954,15805,16090,15977,16098,15942,15976,16168,15978,16223,15984,16037,16010,16209,15962,16146,16275,16409,16002,16278,16446,16316,16206,16359,16208,16258,16187,16197,16284,16256
B03,Sample X15,16856,16361,15931,15469,15579,15371,15407,15015,15330,15090,15194,15136,15001,15025,15153,15089,14935,14842,15029,15075,14852,14930,14844,14994,15110,15093,14837,14871,14784,14729,14929,14858,14789,14692,14645,14618,15039,14700,14642,14906,14845,14848,15000,15156,15026,15090,15428,15206,15315,15340,15571,15628,15771,15902,15966,15845,16075,16518,16431,16415,16595,17027,17126,16843,17530,17239,17550,17698,17692,17792,18227,18453,18317,18384,18531,18574,18755,18688,19099,19196,19351,19684,19586,20079,20351,20329,20647,20677,20514,21133,21019,21054,21354,21641,21627,21900,22068,22201,22242,22401,22603,22639,23017,23104,23198,23352,23321,23507,23817,23759,24061,24190,24418,24455,24656,24524,24639,25161,25250,25134,25235,25323,25533,25383,25453,25903,25707,26079,26030,26115,26180,26729,26625,26427,26783,26688,26821,26631,26987,26836,27216,27406,26984,27228,27417,27377,27555,27564,27674,27695,27650,27595,28102,27433,27919,27444,28010,28068,27862,28069,28190,28435,28459,28128,28129,28177,28356,28130,28312,28305,28146,28294,28554,28230,28247,28438,28310,28137,28402,28244,28449,28109,27971,28228,28159,27954,28223,28241,28273,28153,28016,28155,28067,28033,27740,27798,28119,28029,28155,28108,28091,27792,27632,27752,27900,27782,27856,27919,27931,28253,27996,28142,27723,28271,27696,27418,27641,27842,27790,27529,27811,27525,27448,27590,27515,27643
B04,Sample X16,16468,15811,15485,15001,14960,14658,14823,14616,14702,14501,14527,14597,14645,14526,14847,14841,14671,14830,15187,14759,15039,15224,15071,14884,15139,15174,15131,15175,14535,14868,15215,15143,15119,14916,15208,15010,15010,15022,15215,14937,15271,15208,15135,15467,14303,14407,14770,14732,14727,14980,14825,15110,15160,15510,15223,15654,15886,16160,16279,16363,16478,16597,16673,16836,17110,17275,17398,17871,17715,18236,18334,18330,18482,18602,18716,19175,19294,19525,19446,19748,19999,20183,20124,20350,20500,20759,20768,21077,21139,21367,21266,21480,21835,21649,21513,22076,21923,22046,22027,22358,22282,22325,22296,22626,22842,22617,22652,22591,22798,22572,22604,22805,22427,22780,22841,22398,22918,22444,22651,22842,22551,22738,22660,22476,22735,22524,22717,22690,22340,22819,22399,22385,22527,22225,22463,22254,22469,22245,22390,22427,22201,22139,22386,22031,22065,21980,21728,21606,21928,22065,21791,21612,21518,21562,21455,21457,21295,21452,21719,21511,21206,21167,21630,21229,21333,21335,21208,21085,20984,21048,20864,21053,20842,20693,20745,20868,20810,20447,20645,20805,20297,20580,20324,20221,20333,20135,20344,20393,20348,20212,20104,20130,19837,20065,20166,19985,19987,19830,19894,19788,19713,19911,19704,19725,19751,19871,19585,19663,19754,19772,19729,19580,19757,19513,19625,19605,19503,19481,19363,19463,19492,19358,19579,19151,19328,19455
B05,Sample X17,17307,16577,16168,15777,15752,15655,15458,15335,15354,15576,15468,15393,15213,15441,15185,15169,15148,15227,15373,15174,15157,15238,14883,15270,14877,15070,15296,14796,15058,14836,14822,15026,15006,14919,14945,15113,14944,15013,14765,14929,15232,15147,15020,15002,15131,15116,15121,15193,15310,15464,15564,15349,15715,15399,15769,16201,16028,16108,16220,16428,16447,16571,16963,16523,17150,17225,17321,17667,18028,18284,18238,18487,18956,19127,19166,19502,19534,19902,19800,20155,20287,20547,20699,20855,21048,21415,21212,21514,21665,21430,22114,21973,22103,22220,22334,22249,22359,22649,22706,22849,22813,22765,22857,22932,23190,23172,23129,23498,23245,23378,23243,23115,23499,23342,23619,23351,23703,23541,23609,23655,23521,23860,23592,23761,23746,23284,23547,23469,23340,23759,23540,23839,23810,23519,23371,23745,23460,23123,23390,23474,23187,23653,23446,23311,23474,23270,23270,23331,23365,23028,23350,22961,23081,22923,22864,23208,22530,22899,22873,22703,23037,22711,22868,22597,22669,22422,22456,22506,22561,22581,22492,22580,21976,21921,21970,22168,22055,22076,22112,22227,21732,22083,22072,21988,21545,21774,21558,21883,21863,21151,21409,21582,21258,21321,21377,21255,21182,21131,21142,21010,21293,21070,21263,20701,21056,20915,21096,21067,20841,20935,21183,20774,20705,20701,20781,20675,20490,20722,20767,20618,20603,20622,20413,20545,20534,20356
B06,Sample X18,17082,16889,16366,15863,15522,15583,15531,15368,15417,15265,15258,15191,15211,15183,15210,15289,14948,15170,15369,15582,15028,15314,15453,15151,15351,15213,15142,15164,15229,14923,15230,14880,15077,14856,15139,15144,15057,15025,14973,15035,15007,15169,15065,14921,15295,14917,14953,15092,15126,14962,15049,14965,15081,15110,15172,14917,15268,15238,14985,15053,15448,15001,14896,14999,15276,14897,15110,15065,15049,15371,15206,15041,15284,15289,15134,15311,15317,14984,15053,15300,14941,15577,15327,15278,15195,15294,15434,15191,15183,15399,15291,15321,15545,15277,15526,15306,15451,15727,15573,15571,15516,15600,15669,15469,15791,15741,15564,15846,15501,15487,15886,15666,15722,15691,15457,15735,15831,15776,15675,15894,15734,15609,15896,15768,15941,15933,15808,16096,15906,15856,16215,15939,15781,15839,15815,15727,15933,15889,15890,16038,16079,15950,16060,16324,16134,15916,15809,15868,16019,15787,15824,16027,15815,15964,15990,16038,16201,15811,15793,16102,15885,15978,16020,16122,15942,15795,16059,16111,15874,15940,15908,15834,15945,16111,16030,16060,16128,15872,16118,15986,15867,15861,15812,16028,16284,15999,15947,16279,15897,15966,16102,15919,16050,16127,16165,16191,16085,16395,16265,16024,16123,16104,15982,15952,16017,16095,16007,16017,16209,16255,16203,16163,16280,16138,16270,16255,16317,16313,16058,16349,16284,16320,16254,16150,16094,16191
B07,Sample X19,17056,16935,16532,15920,15980,15681,15466,15230,15494,15549,15201,15251,15369,15598,15248,15203,15537,15212,15109,15162,15379,15337,15386,15203,15006,15171,15249,14996,15147,14883,14941,15087,15259,14979,15205,14851,15174,15165,15112,15240,15235,15046,14927,15208,14995,15279,15170,15190,15032,15322,15304,14869,15067,15266,15347,15165,15442,15364,15493,15321,15284,15294,15366,15695,15777,15828,15595,15756,15651,15695,15799,15848,15927,15782,16063,15960,15816,16216,16202,16103,16162,16404,16189,16423,16361,16122,16650,16494,16600,16472,16798,16828,16779,16880,17079,16992,16936,17227,17235,17460,17360,17451,17664,17718,17705,17729,17858,17736,17990,17966,18262,18166,18270,18224,18463,18668,18499,18597,18732,18840,18885,19115,19025,18968,19058,19182,19231,19118,19280,19457,19325,19236,19418,19423,19537,19484,19608,19559,19639,19681,19633,19836,19848,20068,19752,19967,19946,20037,19659,19984,20146,20084,19865,19994,20379,20218,20152,20256,20096,20335,20082,20324,20482,20039,20167,20251,20212,20153,20345,20188,20260,20247,20313,20313,20495,20211,20410,20134,20506,20587,20270,20352,20542,20353,20181,20581,20607,20596,20161,20204,20337,20248,20391,20202,20667,20688,20353,20453,20558,20452,20488,20622,20671,20378,20252,20595,20416,20406,20589,20549,20692,20283,20525,20370,20640,20331,20573,20657,20559,20463,20813,20622,20597,20708,20528,20742
B08,Sample X20,16584,16419,16041,15566,15160,15231,14990,15005,15094,14801,14769,15049,14858,14854,15115,15415,14630,14908,14661,15889,15347,15284,15606,14883,15364,15153,14933,14753,15494,14879,14793,14827,15043,14906,14979,14619,15565,15260,15202,15216,15591,15170,15957,15868,15162,15785,15230,15533,15116,15180,15650,15620,15493,16036,15616,16022,16394,16478,16212,16567,16865,17255,17194,17731,17531,17898,18041,18538,18244,18742,19092,19207,19471,19637,20194,20454,20701,20961,21370,21549,21682,22016,22402,22642,22533,23192,23041,23549,23704,24099,24420,24523,24811,24793,25029,25438,25383,25725,25868,26091,25814,26356,26630,26645,27073,26951,26956,27285,27272,27516,27661,27871,28104,28146,27736,28448,28470,28569,28065,28342,28551,29029,28549,28853,28857,28882,29182,28730,29226,29206,28958,29218,28978,29264,29019,29221,29018,29135,28924,29121,29081,29233,29261,29278,29333,28697,29402,29416,29356,28917,28874,29036,28927,29044,29105,29144,29156,29103,29009,28953,28845,28773,28751,28866,28715,28698,28655,28750,28646,28750,28472,28149,28137,28380,28087,28262,28019,28040,27713,28014,28010,27885,27985,27833,27292,27437,27521,27772,27548,27215,27183,27562,27386,27331,27087,26844,27358,26846,26718,26860,26964,26477,26502,26726,26625,26371,26444,26316,26520,26644,26380,26292,26348,26415,26196,26222,25965,26286,25869,25738,26136,25808,26022,26084,25658,25825
B09,Sample X21,16030,15690,15126,14867,14541,14654,14502,14660,14410,14496,14429,14466,14577,14549,14447,14319,14865,14434,14580,14470,14376,14442,14595,14653,14189,14379,14744,14788,14827,14368,14118,14910,14608,14227,14409,14187,14398,14598,14424,14380,14484,14265,14296,14967,14319,14333,14796,14215,14186,14726,14695,14521,14877,15167,14395,14084,14321,14733,14030,14397,14336,14541,14501,14443,14434,14807,14616,14997,15191,15024,15049,14934,14807,15178,15243,15045,15373,15285,15561,15421,15378,15477,15666,15465,15250,15535,15320,15201,15442,15623,15380,15610,15213,15554,15530,15475,15363,15481,15599,15530,15539,15634,15509,15491,15414,15472,15577,15540,15614,15576,15657,15747,15718,15515,15682,15560,15772,15830,15665,15793,15690,15700,15487,15595,15625,15572,15600,15686,15711,15622,15640,15740,15647,15558,15832,15796,15689,15710,15652,15667,15824,15571,15826,15621,15793,15838,15610,15581,15709,15924,15990,15756,15775,15830,15767,15725,15736,15936,15696,15665,15834,15694,15728,15693,15912,15862,15721,15760,15976,15666,15694,15720,15938,15716,15737,15797,15645,15878,15722,15744,15638,15719,15925,15919,15731,15891,15771,15926,15750,15589,15809,15769,15814,15792,15610,15600,15846,15873,15754,15712,15891,15699,15511,15668,15802,15785,15833,16078,15719,15707,15835,15869,15932,15593,15863,15782,15902,15873,15852,15893,16086,15995,15981,16105,15904,15932
B10,Sample X22,16065,15622,14940,14550,14350,14102,14441,14523,14383,14090,14280,14055,14114,14110,14137,14052,14344,14061,14135,14022,14045,13734,13822,14001,14004,14015,14081,13847,13812,13811,13884,13936,13688,13828,13765,13834,13729,13810,13961,14041,14032,14003,14060,14163,14217,13984,14025,14419,14377,14412,14356,14629,14556,14718,14506,14848,14837,14960,15171,15282,15312,15519,15434,15543,15714,15901,15970,15905,16355,16145,16565,16696,16914,16702,16824,17272,17062,17374,17623,17552,17672,17902,17848,18115,18335,18573,18427,18911,18854,18997,19295,19081,19415,19719,19707,19604,19904,20042,20247,20265,20332,20774,20774,20781,20963,21169,20997,21024,21103,21470,21685,21446,22001,21932,22175,22161,22208,22552,22421,22562,22914,22845,22978,22783,22914,23293,23040,23351,23518,23280,23539,23675,23500,23786,23650,23887,23886,24040,24131,24181,24194,24687,24853,24568,24634,24371,24710,24890,24867,25017,25161,25305,24872,25084,24827,25124,25502,25083,25278,25353,25494,25309,25522,25026,25513,25455,25559,25514,25373,25431,25490,25522,25455,25711,25561,25474,25878,25789,25735,25306,25577,25360,25433,25503,25488,25508,25767,25551,25465,25674,25506,25516,25722,25567,25490,25742,25268,25628,25500,25398,25680,25763,25595,25523,25701,25476,25538,25297,25532,25403,25314,25252,25305,25654,25644,25377,25350,25549,25163,25391,25229,25408,25126,25152,25592,25211
B11,Sample X23,16460,15866,15455,15209,14921,14999,14758,14810,14945,14480,14507,14676,14643,14786,14567,14651,15101,14587,14713,14576,14609,14982,14650,14455,14529,14468,14699,14291,14354,14526,14479,14381,14548,14724,14597,14515,14683,14476,15004,14829,14717,14749,15026,14889,14931,15236,15188,15360,15149,15419,15599,15616,16028,15825,16374,16004,16347,16224,16285,16295,16798,16943,16973,17111,17283,17295,17401,17719,17769,17747,17922,18019,18243,18577,18631,18802,18888,19168,18903,19255,19219,19279,19309,19605,19609,19712,19894,20117,20159,20339,20219,20877,20539,20606,20806,20928,21014,20756,21296,21383,21550,21133,21454,21613,21533,21961,22117,21777,21844,21812,22252,22485,22312,22652,22971,22749,22903,22650,22981,22886,23028,22960,23277,23418,23302,23316,23275,23606,23410,23768,23728,23844,23800,23607,23956,23744,23921,24293,24377,24184,24336,24107,24366,24244,24377,24383,24590,24436,24588,24701,24685,24634,24582,24542,24562,24721,24579,24876,24715,24823,24723,24999,24789,24759,24956,25145,24752,24994,24781,24849,24964,24834,25124,24704,25126,24945,25059,25218,25017,25149,25169,25016,25077,24991,24924,25266,25120,24927,25158,24683,24827,24854,24855,25217,24776,24938,24563,24842,24861,24605,24693,24707,25092,24835,24631,24647,24667,24783,24932,24522,24964,24921,24875,24764,25099,24809,24911,24792,24897,24725,24809,24618,24945,24740,24514,24261
B12,Sample X24,15907,14971,14282,14377,14120,14240,14331,14183,14094,14179,14114,14234,14309,14110,14128,14107,14231,14248,14223,13938,14294,14264,14073,14128,14033,14187,14030,14144,13901,14099,14279,13789,14458,13969,14380,14362,13928,14413,13869,13999,13923,14172,14056,14334,14312,14592,14201,14510,14421,14444,14414,14309,14827,14412,14764,14570,14671,14813,15180,15051,15179,15106,15194,15265,15399,15358,15526,15607,15519,15932,15869,16088,16025,16213,16433,16413,16435,16692,16689,16792,17119,17066,17097,17239,17387,17285,17414,17554,17897,17997,17882,18295,18053,18152,18360,18157,18396,18412,18635,18667,18536,18750,18835,19003,19005,19331,18904,19348,19251,19478,19406,19423,19494,19470,19551,19332,19626,19476,19472,19404,19531,19489,19780,19682,19659,19672,19685,19775,20094,19774,19731,19938,20100,19870,19741,19647,20215,19738,19953,19725,19921,19651,20028,19901,19812,19805,20258,19911,19896,19881,20277,20005,20035,20013,20251,20112,20182,20008,19739,19879,19868,19977,20036,19912,19982,20377,20168,19916,19956,19991,20108,19837,20113,19999,20236,20184,19858,19820,19813,19928,19996,19866,19935,20070,20039,19788,19603,19897,19687,19543,19740,19804,19970,19623,19642,19638,19723,19402,19522,19883,19678,19417,19576,19610,19591,19412,19594,19429,19563,19511,19450,19613,19526,19580,19544,19546,19385,19398,19448,19918,19406,19469,19455,19429,19686,19569
