id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
BPH3652_contig00135:0-3009	0	197	3009	0	100.00%	13%
BPH3652_contig00135:0-3009	0	197	3009	0	100.00%	13%
BPH3666_contig00151:0-2900	0	197	2900	0	100.00%	12%
BPH3666_contig00154:0-2700	0	197	2700	0	100.00%	12%
BPH3666_contig00154:0-2700	0	197	2700	0	100.00%	12%
BPH3372_contig00074:0-2515	0	197	2515	0	100.00%	11%
BPH3306_contig00086:0-2509	0	197	2509	0	100.00%	11%
BPH3306_contig00086:0-2509	0	197	2509	0	100.00%	11%
BPH3346_contig00076:0-2509	0	197	2509	0	99.96%	11%
BPH3346_contig00076:0-2509	0	197	2509	0	99.96%	11%
BPH3644_contig00069:0-2509	0	197	2509	0	100.00%	11%
BPH3644_contig00069:0-2509	0	197	2509	0	100.00%	11%
BPH3650_contig00068:0-2375	0	197	2375	0	100.00%	10%
BPH3650_contig00068:0-2375	0	197	2375	0	100.00%	10%
BPH3660_contig00066:0-2375	0	197	2375	0	100.00%	10%
BPH3660_contig00066:0-2375	0	197	2375	0	100.00%	10%
BPH3662_contig00076:0-2375	0	197	2375	0	100.00%	10%
BPH3662_contig00076:0-2375	0	197	2375	0	100.00%	10%
BPH3676_contig00090:0-2375	0	197	2375	0	100.00%	10%
BPH3676_contig00090:0-2375	0	197	2375	0	100.00%	10%
BPH3702_contig00123:0-2352	0	197	2352	0	100.00%	10%
BPH3702_contig00123:0-2352	0	197	2352	0	100.00%	10%
BPH3652_contig00152:0-2324	0	197	2324	0	100.00%	10%
BPH3652_contig00152:0-2324	0	197	2324	0	100.00%	10%
BPH3666_contig00162:0-2324	0	197	2324	0	100.00%	10%
BPH3666_contig00162:0-2324	0	197	2324	0	100.00%	10%
BPH3670_contig00163:0-2324	0	197	2324	0	100.00%	10%
BPH3670_contig00163:0-2324	0	197	2324	0	100.00%	10%
BPH3643_contig00147:0-2297	0	197	2297	0	100.00%	10%
BPH3643_contig00147:0-2297	0	197	2297	0	100.00%	10%
BPH3658_contig00150:0-2264	0	197	2264	0	100.00%	10%
BPH3658_contig00150:0-2264	0	197	2264	0	100.00%	10%
BPH3666_contig00169:0-2076	0	197	2076	0	100.00%	9%
BPH3666_contig00169:0-2076	0	197	2076	0	100.00%	9%
BPH3643_contig00155:0-2044	0	197	2044	0	98.29%	9%
BPH3643_contig00155:0-2044	0	197	2044	0	98.29%	9%
BPH3643_contig00155:0-2044	0	197	2044	0	98.29%	9%
BPH3643_contig00155:0-2044	0	197	2044	0	98.29%	9%
BPH3643_contig00155:0-2044	0	197	2044	0	98.29%	9%
BPH3643_contig00155:0-2044	0	197	2044	0	98.29%	9%
BPH3643_contig00155:0-2044	0	197	2044	0	98.29%	9%
BPH3643_contig00155:0-2044	0	197	2044	0	98.29%	9%
BPH3643_contig00155:0-2044	0	197	2044	0	98.29%	9%
BPH3634_contig00161:0-1785	0	197	1785	0	100.00%	7%
BPH2867_contig00113:0-1610	0	197	1610	0	99.38%	7%
BPH3636_contig00143:0-1441	0	197	1441	0	100.00%	6%
BPH3652_contig00169:0-1343	0	197	1343	0	100.00%	6%
BPH3643_contig00176:0-1120	0	197	1120	0	100.00%	5%
BPH3658_contig00180:0-1100	0	197	1100	0	100.00%	4%
BPH3643_contig00180:0-1052	0	197	1052	0	100.00%	4%
BPH3636_contig00166:0-916	0	197	916	0	100.00%	4%
BPH3634_contig00196:0-811	0	197	811	0	100.00%	3%
BPH3636_contig00180:0-647	0	197	647	0	100.00%	2%
BPH3636_contig00180:0-647	0	197	647	0	100.00%	2%
BPH3636_contig00181:0-631	0	197	631	0	100.00%	2%
BPH3643_contig00197:0-587	0	197	587	0	100.00%	2%
BPH3658_contig00210:0-568	0	197	568	0	100.00%	2%
BPH3636_contig00227:0-345	0	197	345	0	95.65%	1%
BPH3636_contig00227:0-345	0	197	345	0	95.65%	1%
BPH3652_contig00232:0-330	0	197	330	0	95.45%	1%
BPH3652_contig00232:0-330	0	197	330	0	95.45%	1%
BPH3658_contig00242:0-330	0	197	330	0	95.45%	1%
BPH3658_contig00242:0-330	0	197	330	0	95.45%	1%
BPH3643_contig00239:0-307	0	197	307	0	98.37%	1%
BPH3643_contig00239:0-307	0	197	307	0	98.37%	1%
BPH3643_contig00239:0-307	0	197	307	0	98.37%	1%
BPH3643_contig00239:0-307	0	197	307	0	98.37%	1%
BPH3643_contig00239:0-307	0	197	307	0	98.37%	1%
BPH3643_contig00244:0-287	0	197	287	0	96.52%	1%
BPH3643_contig00244:0-287	0	197	287	0	96.52%	1%
BPH3652_contig00242:0-287	0	197	287	0	96.52%	1%
BPH3652_contig00242:0-287	0	197	287	0	96.52%	1%
BPH3666_contig00266:0-287	0	197	287	0	96.52%	1%
BPH3666_contig00266:0-287	0	197	287	0	96.52%	1%
BPH3666_contig00266:0-287	0	197	287	0	96.52%	1%
BPH3666_contig00266:0-287	0	197	287	0	96.52%	1%
BPH3666_contig00266:0-287	0	197	287	0	96.52%	1%
BPH3666_contig00266:0-287	0	197	287	0	96.52%	1%
BPH3434_contig00105:0-174	0	197	174	0	95.98%	0%
BPH3434_contig00105:0-174	0	197	174	0	95.98%	0%
BPH3434_contig00105:0-174	0	197	174	0	95.98%	0%
BPH3674_contig00019:0-21940	1	7	21940	1	100	100%
BPH3674_contig00019:0-21940	1	7	21940	0	100.00%	100%
BPH3674_contig00019:0-21940	1	7	21940	0	100.00%	100%
BPH3674_contig00019:0-21940	1	7	21940	0	100.00%	100%
BPH3674_contig00019:0-21940	1	7	21940	0	100.00%	100%
BPH3674_contig00019:0-21940	1	7	21940	0	100.00%	100%
BPH3674_contig00019:0-21940	1	7	21940	0	100.00%	100%
BPH3742_contig00037:24859-32795	2	8	7936	1	100	100%
BPH3742_contig00037:24859-32795	2	8	7936	0	100.00%	100%
BPH3742_contig00037:24859-32795	2	8	7936	0	100.00%	100%
BPH3742_contig00037:24859-32795	2	8	7936	0	100.00%	100%
BPH3742_contig00037:24859-32795	2	8	7936	0	100.00%	100%
BPH3742_contig00037:24859-32795	2	8	7936	0	100.00%	100%
BPH3394_contig00037:0-5517	2	8	5517	0	99.98%	69%
BPH3394_contig00037:0-5517	2	8	5517	0	99.98%	69%
BPH3742_contig00073:4439-10114	3	79	5675	1	100	100%
BPH3742_contig00073:4439-10114	3	79	5675	0	100.00%	100%
BPH3742_contig00073:4439-10114	3	79	5675	0	100.00%	100%
BPH3742_contig00073:4439-10114	3	79	5675	0	100.00%	100%
BPH3356_contig00101:4419-8291	3	79	3872	0	97.57%	68%
BPH3417_contig00110:0-2951	3	79	2951	0	100.00%	52%
BPH3417_contig00110:0-2951	3	79	2951	0	100.00%	52%
BPH3417_contig00110:0-2951	3	79	2951	0	100.00%	52%
BPH3417_contig00110:0-2951	3	79	2951	0	100.00%	52%
BPH3643_contig00104:0-2569	3	79	2569	0	98.56%	45%
BPH3643_contig00104:0-2569	3	79	2569	0	98.56%	45%
BPH3372_contig00142:0-1939	3	79	1939	0	100.00%	34%
BPH3401_contig00010:104715-104991	3	79	276	0	100.00%	4%
BPH3401_contig00010:104715-104991	3	79	276	0	100.00%	4%
BPH3401_contig00010:104715-104991	3	79	276	0	100.00%	4%
BPH3401_contig00010:104715-104991	3	79	276	0	100.00%	4%
BPH3433_contig00010:4419-4695	3	79	276	0	100.00%	4%
BPH3433_contig00010:4419-4695	3	79	276	0	100.00%	4%
BPH3463_contig00009:104715-104991	3	79	276	0	100.00%	4%
BPH3463_contig00009:104715-104991	3	79	276	0	100.00%	4%
BPH3493_contig00009:4419-4695	3	79	276	0	100.00%	4%
BPH3493_contig00009:4419-4695	3	79	276	0	100.00%	4%
BPH3493_contig00009:4419-4695	3	79	276	0	100.00%	4%
BPH3493_contig00009:4419-4695	3	79	276	0	100.00%	4%
BPH3523_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3523_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3523_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3523_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3523_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3523_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3523_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3523_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3523_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3523_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3523_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3527_contig00039:17637-17913	3	79	276	0	99.64%	4%
BPH3527_contig00039:17637-17913	3	79	276	0	99.64%	4%
BPH3527_contig00039:17637-17913	3	79	276	0	99.64%	4%
BPH3527_contig00039:17637-17913	3	79	276	0	99.64%	4%
BPH3527_contig00039:17637-17913	3	79	276	0	99.64%	4%
BPH3527_contig00039:17637-17913	3	79	276	0	99.64%	4%
BPH3527_contig00039:17637-17913	3	79	276	0	99.64%	4%
BPH3527_contig00039:17637-17913	3	79	276	0	99.64%	4%
BPH3527_contig00039:17637-17913	3	79	276	0	99.64%	4%
BPH3527_contig00039:17637-17913	3	79	276	0	99.64%	4%
BPH3527_contig00039:17637-17913	3	79	276	0	99.64%	4%
BPH3529_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3529_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3529_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3529_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3529_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3529_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3529_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3529_contig00011:104515-104791	3	79	276	0	99.64%	4%
BPH3739_contig00010:4439-4715	3	79	276	0	99.64%	4%
BPH3739_contig00010:4439-4715	3	79	276	0	99.64%	4%
BPH3739_contig00010:4439-4715	3	79	276	0	99.64%	4%
BPH3739_contig00010:4439-4715	3	79	276	0	99.64%	4%
BPH3739_contig00010:4439-4715	3	79	276	0	99.64%	4%
BPH3739_contig00010:4439-4715	3	79	276	0	99.64%	4%
BPH3739_contig00010:4439-4715	3	79	276	0	99.64%	4%
BPH3741_contig00043:18174-18450	3	79	276	0	100.00%	4%
BPH3741_contig00043:18174-18450	3	79	276	0	100.00%	4%
BPH3741_contig00043:18174-18450	3	79	276	0	100.00%	4%
BPH3741_contig00043:18174-18450	3	79	276	0	100.00%	4%
BPH3743_contig00007:97642-97918	3	79	276	0	100.00%	4%
BPH3743_contig00007:97642-97918	3	79	276	0	100.00%	4%
BPH3743_contig00007:97642-97918	3	79	276	0	100.00%	4%
BPH3743_contig00007:97642-97918	3	79	276	0	100.00%	4%
BPH3744_contig00003:4419-4695	3	79	276	0	100.00%	4%
BPH3744_contig00003:4419-4695	3	79	276	0	100.00%	4%
BPH3744_contig00003:4419-4695	3	79	276	0	100.00%	4%
BPH3744_contig00003:4419-4695	3	79	276	0	100.00%	4%
BPH3745_contig00010:104823-105099	3	79	276	0	100.00%	4%
BPH3745_contig00010:104823-105099	3	79	276	0	100.00%	4%
BPH3745_contig00010:104823-105099	3	79	276	0	100.00%	4%
BPH3745_contig00010:104823-105099	3	79	276	0	100.00%	4%
BPH3748_contig00005:104823-105099	3	79	276	0	100.00%	4%
BPH3748_contig00005:104823-105099	3	79	276	0	100.00%	4%
BPH2907_contig00002:21550-27041	4	92	5491	1	100	100%
BPH3202_contig00023:24091-29582	4	92	5491	0	99.96%	100%
BPH3306_contig00014:21396-26887	4	92	5491	0	99.96%	100%
BPH3328_contig00005:21530-27021	4	92	5491	0	100.00%	100%
BPH3346_contig00002:19506-24997	4	92	5491	0	99.98%	100%
BPH3346_contig00002:19506-24997	4	92	5491	0	99.98%	100%
BPH3346_contig00002:19506-24997	4	92	5491	0	99.98%	100%
BPH3356_contig00005:49258-54749	4	92	5491	0	100.00%	100%
BPH3372_contig00074:4288-9779	4	92	5491	0	100.00%	100%
BPH3415_contig00002:23860-29351	4	92	5491	0	100.00%	100%
BPH3435_contig00015:21396-26887	4	92	5491	0	100.00%	100%
BPH3443_contig00015:21152-26643	4	92	5491	0	100.00%	100%
BPH3483_contig00003:24002-29493	4	92	5491	0	99.98%	100%
BPH3483_contig00003:24002-29493	4	92	5491	0	99.98%	100%
BPH3483_contig00003:24002-29493	4	92	5491	0	99.98%	100%
BPH3483_contig00003:24002-29493	4	92	5491	0	99.98%	100%
BPH3483_contig00003:24002-29493	4	92	5491	0	99.98%	100%
BPH3483_contig00003:24002-29493	4	92	5491	0	99.98%	100%
BPH3483_contig00003:24002-29493	4	92	5491	0	99.98%	100%
BPH3483_contig00003:24002-29493	4	92	5491	0	99.98%	100%
BPH3483_contig00003:24002-29493	4	92	5491	0	99.98%	100%
BPH3636_contig00028:12640-18131	4	92	5491	0	99.96%	100%
BPH3644_contig00024:15880-21371	4	92	5491	0	99.96%	100%
BPH3644_contig00024:15880-21371	4	92	5491	0	99.96%	100%
BPH3650_contig00025:15882-21373	4	92	5491	0	99.96%	100%
BPH3652_contig00037:15880-21371	4	92	5491	0	99.96%	100%
BPH3658_contig00064:4306-9797	4	92	5491	0	99.96%	100%
BPH3662_contig00024:21152-26643	4	92	5491	0	99.96%	100%
BPH3666_contig00039:15880-21371	4	92	5491	0	99.96%	100%
BPH3670_contig00073:5325-10816	4	92	5491	0	99.96%	100%
BPH3670_contig00073:5325-10816	4	92	5491	0	99.96%	100%
BPH3674_contig00019:23713-29204	4	92	5491	0	99.96%	100%
BPH3702_contig00043:4515-10006	4	92	5491	0	99.96%	100%
BPH3757_contig00024:21530-27021	4	92	5491	0	99.96%	100%
BPH3643_contig00099:2630-7413	4	92	4783	0	100.00%	87%
BPH3660_contig00021:26247-26630	4	92	383	0	99.48%	6%
BPH3682_contig00028:32006-32389	4	92	383	0	99.48%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3688_contig00006:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3692_contig00013:44396-44779	4	92	383	0	99.22%	6%
BPH3700_contig00015:44396-44779	4	92	383	0	99.48%	6%
BPH3708_contig00001:44397-44780	4	92	383	0	99.74%	6%
BPH3708_contig00001:44397-44780	4	92	383	0	99.74%	6%
BPH3708_contig00001:44397-44780	4	92	383	0	99.74%	6%
BPH3708_contig00001:44397-44780	4	92	383	0	99.74%	6%
BPH3708_contig00001:44397-44780	4	92	383	0	99.74%	6%
BPH2942_contig00015:0-4226	5	104	4226	1	100	100%
BPH2942_contig00015:0-4226	5	104	4226	0	100.00%	100%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
BPH3698_contig00072:0-3884	5	104	3884	0	95.08%	91%
