SAA6008_00018|MUT-0034|	SAUSA300_1242	28.302	53	29	2	39	82	32	84	5.8	24.3
SAA6008_00018|MUT-0034|	SAUSA300_1237	29.231	65	43	2	157	219	3	66	6.7	23.9
SAA6008_00018|MUT-0034|	SAUSA300_0885	27.027	37	27	0	105	141	28	64	7.7	23.9
SAA6008_00018|MUT-0034|	SAUSA300_0547	40.741	27	16	0	124	150	270	296	7.8	23.9
SAA6008_00018|MUT-0034|	SAUSA300_0140	43.333	30	15	1	83	110	52	81	8.0	23.5
SAA6008_00018|MUT-0034|	SAUSA300_1681	26.866	67	40	2	99	160	158	220	8.1	23.9
SAA6008_00018|MUT-0034|	SAUSA300_2090	43.333	30	15	1	83	110	52	81	8.1	23.5
SAA6008_00018|MUT-0034|	SAUSA300_1921	40.476	42	20	2	110	150	23	60	8.3	22.7
SAA6008_00018|MUT-0034|	SAUSA300_1228	24.444	45	32	1	169	213	91	133	9.7	23.5
SAA6008_00019|MUT-0039|	SAUSA300_0021	99.507	608	3	0	1	608	1	608	0.0	1230
SAA6008_00019|MUT-0039|	SAUSA300_1441	31.796	412	263	7	190	597	188	585	6.49e-64	217
SAA6008_00019|MUT-0039|	SAUSA300_1638	31.403	449	293	9	157	596	106	548	5.29e-57	197
SAA6008_00019|MUT-0039|	SAUSA300_1307	35.484	217	138	1	375	591	232	446	5.96e-33	128
SAA6008_00019|MUT-0039|	SAUSA300_1307	25.843	89	62	2	170	254	141	229	1.87e-05	43.5
SAA6008_00019|MUT-0039|	SAUSA300_0690	28.571	231	152	6	373	596	120	344	2.76e-25	103
SAA6008_00019|MUT-0039|	SAUSA300_2309	29.075	227	153	3	371	597	235	453	1.11e-17	82.0
SAA6008_00019|MUT-0039|	SAUSA300_2558	26.820	261	152	9	359	599	54	295	2.56e-14	70.1
SAA6008_00019|MUT-0039|	SAUSA300_2035	24.569	232	160	8	371	593	647	872	4.43e-11	62.0
SAA6008_00019|MUT-0039|	SAUSA300_0646	22.314	242	168	11	366	602	110	336	2.78e-06	45.8
SAA6008_00019|MUT-0039|	SAUSA300_0218	21.608	199	140	7	408	597	319	510	0.66	28.9
SAA6008_00019|MUT-0039|	SAUSA300_2338	25.641	117	64	4	484	597	247	343	0.91	28.5
SAA6008_00019|MUT-0039|	SAUSA300_0006	30.233	43	26	1	120	158	228	270	1.2	28.1
SAA6008_00019|MUT-0039|	SAUSA300_2598	24.719	89	47	2	182	268	19	89	2.3	26.9
SAA6008_00019|MUT-0039|	SAUSA300_1884	33.333	51	33	1	48	97	279	329	3.7	26.6
SAA6008_00019|MUT-0039|	SAUSA300_2354	22.667	75	54	2	94	168	100	170	5.4	25.4
SAA6008_00019|MUT-0039|	SAUSA300_0413	21.505	93	62	4	11	92	4	96	5.7	25.8
SAA6008_00019|MUT-0039|	SAUSA300_2457	36.111	36	20	1	393	425	52	87	7.3	25.0
SAA6008_00019|MUT-0039|	SAUSA300_0015	36.667	30	19	0	139	168	116	145	9.5	24.6
SA0500|MUT-0006|	SAUSA300_0527	100.000	1136	0	0	48	1183	1	1136	0.0	2328
SA0500|MUT-0006|	SAUSA300_0371	36.111	36	21	2	551	585	28	62	2.9	26.6
SA0500|MUT-0006|	SAUSA300_0206	23.469	98	75	0	399	496	53	150	3.2	27.3
SA0500|MUT-0006|	SAUSA300_2100	25.000	48	36	0	778	825	299	346	4.2	27.3
SA0500|MUT-0006|	SAUSA300_0528	29.600	125	73	6	791	904	966	1086	7.3	26.6
SA0500|MUT-0006|	SAUSA300_1809	36.364	33	21	0	870	902	279	311	7.7	26.6
SA0500|MUT-0006|	SAUSA300_2383	23.944	71	52	1	930	1000	247	315	8.4	26.2
SAA6008_00955|MUT-0054|	SAUSA300_0903	100.000	268	0	0	1	268	1	268	0.0	547
SAA6008_00955|MUT-0054|	SAUSA300_0812	31.818	66	37	2	132	189	37	102	0.26	28.5
SAA6008_00955|MUT-0054|	SAUSA300_2006	26.829	123	51	4	94	198	232	333	1.2	26.6
SAA6008_00955|MUT-0054|	SAUSA300_1262	37.209	43	21	2	64	105	171	208	1.7	26.2
SAA6008_00955|MUT-0054|	SAUSA300_0198	42.857	21	12	0	105	125	10	30	1.9	25.8
SAA6008_00955|MUT-0054|	SAUSA300_0126	29.787	47	26	1	10	56	2	41	7.1	23.9
SAA6008_00955|MUT-0054|	SAUSA300_2039	50.000	22	10	1	81	101	275	296	9.5	23.9
SA1193|MUT-0058|	SAUSA300_1255	99.881	840	1	0	1	840	1	840	0.0	1700
SA1193|MUT-0058|	SAUSA300_1071	29.870	77	44	3	464	535	138	209	0.14	31.6
SA1193|MUT-0058|	SAUSA300_1454	28.571	49	33	1	687	735	287	333	0.31	30.4
SA1193|MUT-0058|	SAUSA300_1674	28.358	67	41	2	479	538	9	75	1.5	28.1
SA1193|MUT-0058|	SAUSA300_2374	25.806	62	43	1	607	665	185	246	1.7	28.1
SA1193|MUT-0058|	SAUSA300_0787	29.630	54	34	2	680	733	141	190	1.8	27.7
SA1193|MUT-0058|	SAUSA300_0963	29.851	67	44	1	450	513	43	109	2.6	27.3
SA1193|MUT-0058|	SAUSA300_0098	28.571	112	65	2	97	203	9	110	3.4	26.6
SA1193|MUT-0058|	SAUSA300_1225	52.941	17	8	0	104	120	203	219	5.7	26.2
SA1193|MUT-0058|	SAUSA300_2397	35.714	28	18	0	160	187	269	296	5.9	26.2
SA1193|MUT-0058|	SAUSA300_1878	30.645	62	25	3	671	714	84	145	7.9	25.8
SA1193|MUT-0058|	SAUSA300_1509	22.819	149	84	5	579	724	2	122	8.2	25.8
SA1193|MUT-0058|	SAUSA300_1552	22.449	98	69	2	566	662	40	131	8.7	25.4
SAV2088|MUT-0071|	SAUSA300_2044	100.000	494	0	0	1	494	26	519	0.0	1002
SAV2088|MUT-0071|	SAUSA300_1216	55.789	475	206	3	23	494	20	493	0.0	551
SAV2088|MUT-0071|	SAUSA300_1903	29.630	54	25	1	401	454	81	121	0.17	29.3
SAV2088|MUT-0071|	SAUSA300_1916	24.603	126	75	6	289	399	95	215	0.49	28.9
SAV2088|MUT-0071|	SAUSA300_1002	29.231	65	40	2	170	234	43	101	3.1	26.2
SAV2088|MUT-0071|	SAUSA300_0899	35.714	42	24	1	185	226	11	49	4.8	25.4
SAV2088|MUT-0071|	SAUSA300_2348	25.974	77	45	1	416	480	57	133	5.3	25.0
SAV2088|MUT-0071|	SAUSA300_1702	28.333	60	39	1	97	152	4	63	6.0	25.8
SAV2088|MUT-0071|	SAUSA300_0081	27.273	33	24	0	253	285	359	391	6.4	25.4
SA1843|MUT-0003|	SAUSA300_1991	73.352	364	97	0	8	371	51	414	0.0	523
SA1843|MUT-0003|	SAUSA300_1729	24.138	145	79	5	126	257	7	133	0.096	30.4
SA1843|MUT-0003|	SAUSA300_1422	42.308	26	15	0	248	273	7	32	0.50	26.2
SA1843|MUT-0003|	SAUSA300_0690	27.711	83	53	2	270	345	239	321	0.75	27.7
SA1843|MUT-0003|	SAUSA300_1638	28.000	125	79	5	244	360	420	541	3.7	25.8
SA1843|MUT-0003|	SAUSA300_1619	28.986	69	47	1	228	294	297	365	4.3	25.4
SA1843|MUT-0003|	SAUSA300_0312	29.091	55	35	1	253	303	204	258	4.6	25.4
SA1843|MUT-0003|	SAUSA300_0510	32.353	34	23	0	173	206	93	126	5.0	25.4
SA1843|MUT-0003|	SAUSA300_1698	32.609	46	28	1	193	235	23	68	6.8	24.3
SA1843|MUT-0003|	SAUSA300_2374	29.231	65	45	1	12	76	109	172	9.0	24.6
USA300HOU_1156|MUT-0069|	SAUSA300_1112	100.000	247	0	0	1	247	1	247	0.0	513
USA300HOU_1156|MUT-0069|	SAUSA300_0191	29.921	127	65	5	135	239	528	652	0.11	30.0
USA300HOU_1156|MUT-0069|	SAUSA300_1540	28.571	77	46	2	99	174	9	77	0.16	29.3
USA300HOU_1156|MUT-0069|	SAUSA300_0055	24.713	174	80	8	59	211	220	363	0.16	29.3
USA300HOU_1156|MUT-0069|	SAUSA300_1720	38.710	31	19	0	200	230	112	142	0.29	28.1
USA300HOU_1156|MUT-0069|	SAUSA300_1220	28.049	82	44	4	109	180	90	166	0.87	26.6
USA300HOU_1156|MUT-0069|	SAUSA300_2312	32.203	59	36	1	98	156	75	129	3.0	25.4
USA300HOU_1156|MUT-0069|	SAUSA300_0789	30.882	68	38	3	177	240	40	102	3.1	24.3
USA300HOU_1156|MUT-0069|	SAUSA300_0435	33.333	45	23	2	151	188	224	268	4.3	24.6
USA300HOU_1156|MUT-0069|	SAUSA300_2517	39.130	23	14	0	150	172	267	289	6.9	23.9
USA300HOU_1156|MUT-0069|	SAUSA300_0049	50.000	22	11	0	140	161	44	65	7.8	23.1
USA300HOU_1156|MUT-0069|	SAUSA300_0445	26.496	117	66	4	24	129	392	499	8.3	23.9
SA1844|MUT-0099|	SAUSA300_1992	100.000	208	0	0	31	238	1	208	1.62e-156	429
SA1844|MUT-0099|	SAUSA300_0255	24.464	233	134	9	1	213	1	211	2.32e-07	46.6
SA1844|MUT-0099|	SAUSA300_1220	29.032	93	59	3	3	95	4	89	0.065	30.0
SA1844|MUT-0099|	SAUSA300_2559	28.947	114	63	4	1	110	1	100	0.12	29.3
SA1844|MUT-0099|	SAUSA300_2073	22.727	88	60	2	102	182	113	199	0.56	26.9
SA1844|MUT-0099|	SAUSA300_2036	27.723	101	65	5	57	154	51	146	0.71	26.9
SA1844|MUT-0099|	SAUSA300_2310	28.090	89	58	4	154	238	55	141	1.1	25.8
SA1844|MUT-0099|	SAUSA300_0991	25.424	59	38	2	128	180	125	183	2.6	25.0
SA1844|MUT-0099|	SAUSA300_1754	19.737	76	60	1	163	238	31	105	2.7	25.0
SA1844|MUT-0099|	SAUSA300_2080	43.243	37	14	2	143	178	31	61	3.5	24.6
SA1844|MUT-0099|	SAUSA300_2312	21.698	106	67	3	114	209	204	303	3.6	25.0
SA1844|MUT-0099|	SAUSA300_0958	45.833	24	13	0	175	198	323	346	5.9	24.3
SA1844|MUT-0099|	SAUSA300_1671	28.070	57	29	3	107	158	104	153	8.3	23.9
SA1844|MUT-0099|	SAUSA300_1766	35.484	31	20	0	28	58	741	771	8.9	23.9
SA1702|MUT-0001|	SAUSA300_1867	100.000	233	0	0	1	233	1	233	4.12e-172	469
SA1702|MUT-0001|	SAUSA300_2504	37.500	24	15	0	82	105	157	180	0.58	27.3
SA1702|MUT-0001|	SAUSA300_1351	29.167	48	29	1	35	82	127	169	0.60	26.9
SA1702|MUT-0001|	SAUSA300_2382	25.316	79	51	2	123	193	132	210	1.9	25.4
SA1702|MUT-0001|	SAUSA300_2363	33.333	48	30	1	6	53	156	201	2.0	25.4
SA1702|MUT-0001|	SAUSA300_2298	28.571	56	36	1	63	114	339	394	6.4	24.3
SAV1695|MUT-0108|	SAUSA300_1641	100.000	373	0	0	1	373	1	373	0.0	776
SAV1695|MUT-0108|	SAUSA300_2590	36.842	38	21	2	321	358	14	48	1.3	26.9
SAV1695|MUT-0108|	SAUSA300_2298	20.833	120	90	2	207	326	506	620	6.4	25.0
SAV1695|MUT-0108|	SAUSA300_2106	60.000	15	6	0	144	158	477	491	6.5	25.0
SAV1695|MUT-0108|	SAUSA300_0893	22.807	114	74	4	121	233	160	260	7.3	24.6
SAV1695|MUT-0108|	SAUSA300_0727	26.667	45	33	0	153	197	188	232	8.5	24.6
SAV1695|MUT-0108|	SAUSA300_0449	30.435	46	29	1	246	291	208	250	9.0	24.6
SAV1695|MUT-0108|	SAUSA300_0277	26.154	65	40	2	51	115	76	132	9.2	24.3
SA0943|MUT-0120|	SAUSA300_0993	100.000	370	0	0	1	370	1	370	0.0	762
SA0943|MUT-0120|	SAUSA300_1466	38.272	324	188	3	43	356	9	330	8.37e-64	203
SA0943|MUT-0120|	SAUSA300_1239	25.974	231	141	10	146	363	80	293	0.069	31.2
SA0943|MUT-0120|	SAUSA300_0651	45.161	31	11	1	255	285	228	252	0.27	28.9
SA0943|MUT-0120|	SAUSA300_1047	32.075	53	32	1	6	54	433	485	0.69	28.1
SA0943|MUT-0120|	SAUSA300_1006	29.545	44	25	1	19	56	118	161	2.5	25.8
SA0943|MUT-0120|	SAUSA300_1306	20.994	181	130	5	167	339	348	523	3.0	26.2
SA0943|MUT-0120|	SAUSA300_2551	33.871	62	35	3	199	256	93	152	3.8	25.8
SA0943|MUT-0120|	SAUSA300_0948	45.000	40	16	2	271	304	233	272	5.0	25.0
SA0943|MUT-0120|	SAUSA300_1901	23.333	60	41	1	302	361	6	60	5.7	25.0
SA0943|MUT-0120|	SAUSA300_1648	33.962	53	29	2	203	252	358	407	6.5	25.0
SA0943|MUT-0120|	SAUSA300_0146	28.947	38	22	1	73	110	442	474	7.2	24.6
SA0943|MUT-0120|	SAUSA300_0006	28.767	73	40	4	144	211	663	728	7.9	24.6
SA0943|MUT-0120|	SAUSA300_0464	38.710	31	19	0	151	181	185	215	8.3	24.3
SA0943|MUT-0120|	SAUSA300_2110	32.143	28	19	0	39	66	781	808	8.9	24.6
SA0943|MUT-0120|	SAUSA300_1332	41.667	24	14	0	88	111	121	144	9.4	24.3
