well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
F05,17081,0,F,05,exp201112,40000,P2,exp201112_P2_F05,JE2,2,CONTROL
F06,17749,0,F,06,exp201112,40000,P2,exp201112_P2_F06,BPH2902,2,VAN-160
F07,16895,0,F,07,exp201112,40000,P2,exp201112_P2_F07,BPH2962,1,VAN-207
F08,17460,0,F,08,exp201112,40000,P2,exp201112_P2_F08,BPH2963,1,VAN-207
F09,16943,0,F,09,exp201112,40000,P2,exp201112_P2_F09,BPH2943,2,VAN-192
F10,17214,0,F,10,exp201112,40000,P2,exp201112_P2_F10,Non infected,3,CONTROL
F11,17767,0,F,11,exp201112,40000,P2,exp201112_P2_F11,BPH3706,1,VSS-541
G02,18203,0,G,02,exp201112,40000,P2,exp201112_P2_G02,BPH3427,2,VSS-231
G03,17678,0,G,03,exp201112,40000,P2,exp201112_P2_G03,BPH2963,2,VAN-207
G04,17700,0,G,04,exp201112,40000,P2,exp201112_P2_G04,TOX-4,2,CONTROL
G05,16936,0,G,05,exp201112,40000,P2,exp201112_P2_G05,BPH3337,3,VSS-138
G06,18008,0,G,06,exp201112,40000,P2,exp201112_P2_G06,JE2,1,CONTROL
G07,17206,0,G,07,exp201112,40000,P2,exp201112_P2_G07,BPH3752,3,VSS-339
G08,17728,0,G,08,exp201112,40000,P2,exp201112_P2_G08,BPH2904,2,VAN-160
G09,31445,0,G,09,exp201112,40000,P2,exp201112_P2_G09,Complete lysis,1,CONTROL
G10,33753,0,G,10,exp201112,40000,P2,exp201112_P2_G10,Complete lysis,2,CONTROL
G11,33611,0,G,11,exp201112,40000,P2,exp201112_P2_G11,Complete lysis,3,CONTROL
H02,17329,0,H,02,exp201112,40000,P2,exp201112_P2_H02,JE2,NA,CONTROL
A05,17057,6,A,05,exp201112,40000,P2,exp201112_P2_A05,JE2,NA,CONTROL
A08,19341,6,A,08,exp201112,40000,P2,exp201112_P2_A08,JE2,NA,CONTROL
B02,17309,6,B,02,exp201112,40000,P2,exp201112_P2_B02,TOX-4,3,CONTROL
B03,17169,6,B,03,exp201112,40000,P2,exp201112_P2_B03,BPH2904,1,VAN-160
B04,16733,6,B,04,exp201112,40000,P2,exp201112_P2_B04,BPH3734,3,VSS-138
B05,17558,6,B,05,exp201112,40000,P2,exp201112_P2_B05,BPH2902,1,VAN-160
B06,17237,6,B,06,exp201112,40000,P2,exp201112_P2_B06,BPH3733,1,VSS-137
B07,16774,6,B,07,exp201112,40000,P2,exp201112_P2_B07,BPH3337,2,VSS-138
B08,17040,6,B,08,exp201112,40000,P2,exp201112_P2_B08,BPH3752,1,VSS-339
B09,16861,6,B,09,exp201112,40000,P2,exp201112_P2_B09,BPH2962,2,VAN-207
B10,16732,6,B,10,exp201112,40000,P2,exp201112_P2_B10,BPH2963,3,VAN-207
B11,17441,6,B,11,exp201112,40000,P2,exp201112_P2_B11,BPH3706,3,VSS-541
B12,17465,6,B,12,exp201112,40000,P2,exp201112_P2_B12,JE2,NA,CONTROL
C01,18506,6,C,01,exp201112,40000,P2,exp201112_P2_C01,JE2,NA,CONTROL
C02,17846,6,C,02,exp201112,40000,P2,exp201112_P2_C02,BPH3336,3,VSS-137
C03,16944,6,C,03,exp201112,40000,P2,exp201112_P2_C03,BPH3757,2,VSS-541
C04,18311,6,C,04,exp201112,40000,P2,exp201112_P2_C04,BPH3747,3,VSS-231
C05,16509,6,C,05,exp201112,40000,P2,exp201112_P2_C05,BPH2943,1,VAN-192
C06,16625,6,C,06,exp201112,40000,P2,exp201112_P2_C06,BPH2942,1,VAN-192
C07,16189,6,C,07,exp201112,40000,P2,exp201112_P2_C07,BPH2942,3,VAN-192
C08,16931,6,C,08,exp201112,40000,P2,exp201112_P2_C08,BPH2962,3,VAN-207
C09,16464,6,C,09,exp201112,40000,P2,exp201112_P2_C09,BPH3757,1,VSS-541
C10,16437,6,C,10,exp201112,40000,P2,exp201112_P2_C10,BPH3734,1,VSS-138
C11,17491,6,C,11,exp201112,40000,P2,exp201112_P2_C11,BPH3427,1,VSS-231
D02,16985,6,D,02,exp201112,40000,P2,exp201112_P2_D02,TOX-4,1,CONTROL
D03,16332,6,D,03,exp201112,40000,P2,exp201112_P2_D03,Non infected,2,CONTROL
D04,16297,6,D,04,exp201112,40000,P2,exp201112_P2_D04,BPH3734,2,VSS-138
D05,18075,6,D,05,exp201112,40000,P2,exp201112_P2_D05,BPH3747,2,VSS-231
D06,16697,6,D,06,exp201112,40000,P2,exp201112_P2_D06,BPH3757,3,VSS-541
D07,16212,6,D,07,exp201112,40000,P2,exp201112_P2_D07,BPH3336,2,VSS-137
D08,16879,6,D,08,exp201112,40000,P2,exp201112_P2_D08,BPH2902,3,VAN-160
D09,17230,6,D,09,exp201112,40000,P2,exp201112_P2_D09,BPH2904,3,VAN-160
D10,17199,6,D,10,exp201112,40000,P2,exp201112_P2_D10,BPH3752,2,VSS-339
D11,17424,6,D,11,exp201112,40000,P2,exp201112_P2_D11,BPH3535,2,VSS-339
E01,18049,6,E,01,exp201112,40000,P2,exp201112_P2_E01,JE2,NA,CONTROL
E02,17534,6,E,02,exp201112,40000,P2,exp201112_P2_E02,BPH3535,3,VSS-339
E03,17124,6,E,03,exp201112,40000,P2,exp201112_P2_E03,BPH3733,3,VSS-137
E04,18033,6,E,04,exp201112,40000,P2,exp201112_P2_E04,BPH3706,2,VSS-541
E05,16866,6,E,05,exp201112,40000,P2,exp201112_P2_E05,BPH3733,2,VSS-137
E06,16435,6,E,06,exp201112,40000,P2,exp201112_P2_E06,BPH2943,3,VAN-192
E07,18122,6,E,07,exp201112,40000,P2,exp201112_P2_E07,BPH3427,3,VSS-231
E08,17649,6,E,08,exp201112,40000,P2,exp201112_P2_E08,BPH2942,2,VAN-192
E09,16324,6,E,09,exp201112,40000,P2,exp201112_P2_E09,Non infected,1,CONTROL
E10,16790,6,E,10,exp201112,40000,P2,exp201112_P2_E10,BPH3337,1,VSS-138
E11,17641,6,E,11,exp201112,40000,P2,exp201112_P2_E11,JE2,3,CONTROL
F02,17626,6,F,02,exp201112,40000,P2,exp201112_P2_F02,BPH3535,1,VSS-339
F03,16331,6,F,03,exp201112,40000,P2,exp201112_P2_F03,BPH3336,1,VSS-137
F04,16878,6,F,04,exp201112,40000,P2,exp201112_P2_F04,BPH3747,1,VSS-231
F05,16870,6,F,05,exp201112,40000,P2,exp201112_P2_F05,JE2,2,CONTROL
F06,17267,6,F,06,exp201112,40000,P2,exp201112_P2_F06,BPH2902,2,VAN-160
F07,16428,6,F,07,exp201112,40000,P2,exp201112_P2_F07,BPH2962,1,VAN-207
F08,17514,6,F,08,exp201112,40000,P2,exp201112_P2_F08,BPH2963,1,VAN-207
F09,16981,6,F,09,exp201112,40000,P2,exp201112_P2_F09,BPH2943,2,VAN-192
F10,16751,6,F,10,exp201112,40000,P2,exp201112_P2_F10,Non infected,3,CONTROL
F11,17256,6,F,11,exp201112,40000,P2,exp201112_P2_F11,BPH3706,1,VSS-541
G02,18027,6,G,02,exp201112,40000,P2,exp201112_P2_G02,BPH3427,2,VSS-231
G03,17289,6,G,03,exp201112,40000,P2,exp201112_P2_G03,BPH2963,2,VAN-207
G04,17790,6,G,04,exp201112,40000,P2,exp201112_P2_G04,TOX-4,2,CONTROL
G05,16429,6,G,05,exp201112,40000,P2,exp201112_P2_G05,BPH3337,3,VSS-138
G06,17918,6,G,06,exp201112,40000,P2,exp201112_P2_G06,JE2,1,CONTROL
G07,17123,6,G,07,exp201112,40000,P2,exp201112_P2_G07,BPH3752,3,VSS-339
G08,17310,6,G,08,exp201112,40000,P2,exp201112_P2_G08,BPH2904,2,VAN-160
G09,37557,6,G,09,exp201112,40000,P2,exp201112_P2_G09,Complete lysis,1,CONTROL
G10,40025,6,G,10,exp201112,40000,P2,exp201112_P2_G10,Complete lysis,2,CONTROL
G11,40525,6,G,11,exp201112,40000,P2,exp201112_P2_G11,Complete lysis,3,CONTROL
H02,16596,6,H,02,exp201112,40000,P2,exp201112_P2_H02,JE2,NA,CONTROL
A05,17311,12,A,05,exp201112,40000,P2,exp201112_P2_A05,JE2,NA,CONTROL
A08,19147,12,A,08,exp201112,40000,P2,exp201112_P2_A08,JE2,NA,CONTROL
B02,17068,12,B,02,exp201112,40000,P2,exp201112_P2_B02,TOX-4,3,CONTROL
B03,16552,12,B,03,exp201112,40000,P2,exp201112_P2_B03,BPH2904,1,VAN-160
B04,16192,12,B,04,exp201112,40000,P2,exp201112_P2_B04,BPH3734,3,VSS-138
B05,17559,12,B,05,exp201112,40000,P2,exp201112_P2_B05,BPH2902,1,VAN-160
B06,16928,12,B,06,exp201112,40000,P2,exp201112_P2_B06,BPH3733,1,VSS-137
B07,16147,12,B,07,exp201112,40000,P2,exp201112_P2_B07,BPH3337,2,VSS-138
B08,16680,12,B,08,exp201112,40000,P2,exp201112_P2_B08,BPH3752,1,VSS-339
B09,16761,12,B,09,exp201112,40000,P2,exp201112_P2_B09,BPH2962,2,VAN-207
B10,16399,12,B,10,exp201112,40000,P2,exp201112_P2_B10,BPH2963,3,VAN-207
B11,16786,12,B,11,exp201112,40000,P2,exp201112_P2_B11,BPH3706,3,VSS-541
B12,17228,12,B,12,exp201112,40000,P2,exp201112_P2_B12,JE2,NA,CONTROL
C01,17720,12,C,01,exp201112,40000,P2,exp201112_P2_C01,JE2,NA,CONTROL
C02,17151,12,C,02,exp201112,40000,P2,exp201112_P2_C02,BPH3336,3,VSS-137
C03,16791,12,C,03,exp201112,40000,P2,exp201112_P2_C03,BPH3757,2,VSS-541
C04,18112,12,C,04,exp201112,40000,P2,exp201112_P2_C04,BPH3747,3,VSS-231
C05,16379,12,C,05,exp201112,40000,P2,exp201112_P2_C05,BPH2943,1,VAN-192
C06,16567,12,C,06,exp201112,40000,P2,exp201112_P2_C06,BPH2942,1,VAN-192
C07,16222,12,C,07,exp201112,40000,P2,exp201112_P2_C07,BPH2942,3,VAN-192
C08,16647,12,C,08,exp201112,40000,P2,exp201112_P2_C08,BPH2962,3,VAN-207
C09,16320,12,C,09,exp201112,40000,P2,exp201112_P2_C09,BPH3757,1,VSS-541
C10,16236,12,C,10,exp201112,40000,P2,exp201112_P2_C10,BPH3734,1,VSS-138
C11,17044,12,C,11,exp201112,40000,P2,exp201112_P2_C11,BPH3427,1,VSS-231
D02,16564,12,D,02,exp201112,40000,P2,exp201112_P2_D02,TOX-4,1,CONTROL
D03,15998,12,D,03,exp201112,40000,P2,exp201112_P2_D03,Non infected,2,CONTROL
D04,16075,12,D,04,exp201112,40000,P2,exp201112_P2_D04,BPH3734,2,VSS-138
D05,17884,12,D,05,exp201112,40000,P2,exp201112_P2_D05,BPH3747,2,VSS-231
D06,16438,12,D,06,exp201112,40000,P2,exp201112_P2_D06,BPH3757,3,VSS-541
D07,16057,12,D,07,exp201112,40000,P2,exp201112_P2_D07,BPH3336,2,VSS-137
D08,16823,12,D,08,exp201112,40000,P2,exp201112_P2_D08,BPH2902,3,VAN-160
D09,17251,12,D,09,exp201112,40000,P2,exp201112_P2_D09,BPH2904,3,VAN-160
D10,16653,12,D,10,exp201112,40000,P2,exp201112_P2_D10,BPH3752,2,VSS-339
D11,16936,12,D,11,exp201112,40000,P2,exp201112_P2_D11,BPH3535,2,VSS-339
E01,17875,12,E,01,exp201112,40000,P2,exp201112_P2_E01,JE2,NA,CONTROL
E02,17003,12,E,02,exp201112,40000,P2,exp201112_P2_E02,BPH3535,3,VSS-339
E03,16959,12,E,03,exp201112,40000,P2,exp201112_P2_E03,BPH3733,3,VSS-137
E04,17508,12,E,04,exp201112,40000,P2,exp201112_P2_E04,BPH3706,2,VSS-541
E05,16699,12,E,05,exp201112,40000,P2,exp201112_P2_E05,BPH3733,2,VSS-137
E06,16736,12,E,06,exp201112,40000,P2,exp201112_P2_E06,BPH2943,3,VAN-192
E07,17710,12,E,07,exp201112,40000,P2,exp201112_P2_E07,BPH3427,3,VSS-231
E08,17310,12,E,08,exp201112,40000,P2,exp201112_P2_E08,BPH2942,2,VAN-192
E09,15960,12,E,09,exp201112,40000,P2,exp201112_P2_E09,Non infected,1,CONTROL
E10,16397,12,E,10,exp201112,40000,P2,exp201112_P2_E10,BPH3337,1,VSS-138
E11,17506,12,E,11,exp201112,40000,P2,exp201112_P2_E11,JE2,3,CONTROL
F02,17268,12,F,02,exp201112,40000,P2,exp201112_P2_F02,BPH3535,1,VSS-339
F03,16209,12,F,03,exp201112,40000,P2,exp201112_P2_F03,BPH3336,1,VSS-137
F04,16804,12,F,04,exp201112,40000,P2,exp201112_P2_F04,BPH3747,1,VSS-231
F05,16526,12,F,05,exp201112,40000,P2,exp201112_P2_F05,JE2,2,CONTROL
F06,17140,12,F,06,exp201112,40000,P2,exp201112_P2_F06,BPH2902,2,VAN-160
F07,16270,12,F,07,exp201112,40000,P2,exp201112_P2_F07,BPH2962,1,VAN-207
F08,16668,12,F,08,exp201112,40000,P2,exp201112_P2_F08,BPH2963,1,VAN-207
F09,16794,12,F,09,exp201112,40000,P2,exp201112_P2_F09,BPH2943,2,VAN-192
F10,16378,12,F,10,exp201112,40000,P2,exp201112_P2_F10,Non infected,3,CONTROL
F11,17141,12,F,11,exp201112,40000,P2,exp201112_P2_F11,BPH3706,1,VSS-541
G02,17365,12,G,02,exp201112,40000,P2,exp201112_P2_G02,BPH3427,2,VSS-231
G03,17057,12,G,03,exp201112,40000,P2,exp201112_P2_G03,BPH2963,2,VAN-207
G04,17527,12,G,04,exp201112,40000,P2,exp201112_P2_G04,TOX-4,2,CONTROL
G05,16013,12,G,05,exp201112,40000,P2,exp201112_P2_G05,BPH3337,3,VSS-138
G06,17319,12,G,06,exp201112,40000,P2,exp201112_P2_G06,JE2,1,CONTROL
G07,16776,12,G,07,exp201112,40000,P2,exp201112_P2_G07,BPH3752,3,VSS-339
G08,16830,12,G,08,exp201112,40000,P2,exp201112_P2_G08,BPH2904,2,VAN-160
G09,42254,12,G,09,exp201112,40000,P2,exp201112_P2_G09,Complete lysis,1,CONTROL
G10,44375,12,G,10,exp201112,40000,P2,exp201112_P2_G10,Complete lysis,2,CONTROL
G11,45354,12,G,11,exp201112,40000,P2,exp201112_P2_G11,Complete lysis,3,CONTROL
H02,16276,12,H,02,exp201112,40000,P2,exp201112_P2_H02,JE2,NA,CONTROL
A05,17188,18,A,05,exp201112,40000,P2,exp201112_P2_A05,JE2,NA,CONTROL
A08,18992,18,A,08,exp201112,40000,P2,exp201112_P2_A08,JE2,NA,CONTROL
B02,16814,18,B,02,exp201112,40000,P2,exp201112_P2_B02,TOX-4,3,CONTROL
B03,16655,18,B,03,exp201112,40000,P2,exp201112_P2_B03,BPH2904,1,VAN-160
B04,16189,18,B,04,exp201112,40000,P2,exp201112_P2_B04,BPH3734,3,VSS-138
B05,16737,18,B,05,exp201112,40000,P2,exp201112_P2_B05,BPH2902,1,VAN-160
B06,16601,18,B,06,exp201112,40000,P2,exp201112_P2_B06,BPH3733,1,VSS-137
B07,16071,18,B,07,exp201112,40000,P2,exp201112_P2_B07,BPH3337,2,VSS-138
B08,16461,18,B,08,exp201112,40000,P2,exp201112_P2_B08,BPH3752,1,VSS-339
B09,16182,18,B,09,exp201112,40000,P2,exp201112_P2_B09,BPH2962,2,VAN-207
B10,16056,18,B,10,exp201112,40000,P2,exp201112_P2_B10,BPH2963,3,VAN-207
B11,16667,18,B,11,exp201112,40000,P2,exp201112_P2_B11,BPH3706,3,VSS-541
B12,16823,18,B,12,exp201112,40000,P2,exp201112_P2_B12,JE2,NA,CONTROL
C01,17869,18,C,01,exp201112,40000,P2,exp201112_P2_C01,JE2,NA,CONTROL
C02,16915,18,C,02,exp201112,40000,P2,exp201112_P2_C02,BPH3336,3,VSS-137
C03,16410,18,C,03,exp201112,40000,P2,exp201112_P2_C03,BPH3757,2,VSS-541
C04,17884,18,C,04,exp201112,40000,P2,exp201112_P2_C04,BPH3747,3,VSS-231
C05,15795,18,C,05,exp201112,40000,P2,exp201112_P2_C05,BPH2943,1,VAN-192
C06,15944,18,C,06,exp201112,40000,P2,exp201112_P2_C06,BPH2942,1,VAN-192
C07,15505,18,C,07,exp201112,40000,P2,exp201112_P2_C07,BPH2942,3,VAN-192
C08,16699,18,C,08,exp201112,40000,P2,exp201112_P2_C08,BPH2962,3,VAN-207
C09,16209,18,C,09,exp201112,40000,P2,exp201112_P2_C09,BPH3757,1,VSS-541
C10,15782,18,C,10,exp201112,40000,P2,exp201112_P2_C10,BPH3734,1,VSS-138
C11,16765,18,C,11,exp201112,40000,P2,exp201112_P2_C11,BPH3427,1,VSS-231
D02,16183,18,D,02,exp201112,40000,P2,exp201112_P2_D02,TOX-4,1,CONTROL
D03,15465,18,D,03,exp201112,40000,P2,exp201112_P2_D03,Non infected,2,CONTROL
D04,15812,18,D,04,exp201112,40000,P2,exp201112_P2_D04,BPH3734,2,VSS-138
D05,17428,18,D,05,exp201112,40000,P2,exp201112_P2_D05,BPH3747,2,VSS-231
D06,16473,18,D,06,exp201112,40000,P2,exp201112_P2_D06,BPH3757,3,VSS-541
D07,15640,18,D,07,exp201112,40000,P2,exp201112_P2_D07,BPH3336,2,VSS-137
D08,16360,18,D,08,exp201112,40000,P2,exp201112_P2_D08,BPH2902,3,VAN-160
D09,16541,18,D,09,exp201112,40000,P2,exp201112_P2_D09,BPH2904,3,VAN-160
D10,16367,18,D,10,exp201112,40000,P2,exp201112_P2_D10,BPH3752,2,VSS-339
D11,16625,18,D,11,exp201112,40000,P2,exp201112_P2_D11,BPH3535,2,VSS-339
E01,17555,18,E,01,exp201112,40000,P2,exp201112_P2_E01,JE2,NA,CONTROL
E02,16638,18,E,02,exp201112,40000,P2,exp201112_P2_E02,BPH3535,3,VSS-339
E03,16594,18,E,03,exp201112,40000,P2,exp201112_P2_E03,BPH3733,3,VSS-137
E04,17120,18,E,04,exp201112,40000,P2,exp201112_P2_E04,BPH3706,2,VSS-541
E05,16218,18,E,05,exp201112,40000,P2,exp201112_P2_E05,BPH3733,2,VSS-137
E06,16007,18,E,06,exp201112,40000,P2,exp201112_P2_E06,BPH2943,3,VAN-192
E07,17428,18,E,07,exp201112,40000,P2,exp201112_P2_E07,BPH3427,3,VSS-231
E08,17067,18,E,08,exp201112,40000,P2,exp201112_P2_E08,BPH2942,2,VAN-192
E09,15535,18,E,09,exp201112,40000,P2,exp201112_P2_E09,Non infected,1,CONTROL
E10,16310,18,E,10,exp201112,40000,P2,exp201112_P2_E10,BPH3337,1,VSS-138
E11,17443,18,E,11,exp201112,40000,P2,exp201112_P2_E11,JE2,3,CONTROL
F02,17292,18,F,02,exp201112,40000,P2,exp201112_P2_F02,BPH3535,1,VSS-339
F03,15861,18,F,03,exp201112,40000,P2,exp201112_P2_F03,BPH3336,1,VSS-137
F04,16638,18,F,04,exp201112,40000,P2,exp201112_P2_F04,BPH3747,1,VSS-231
F05,15833,18,F,05,exp201112,40000,P2,exp201112_P2_F05,JE2,2,CONTROL
F06,16598,18,F,06,exp201112,40000,P2,exp201112_P2_F06,BPH2902,2,VAN-160
F07,16002,18,F,07,exp201112,40000,P2,exp201112_P2_F07,BPH2962,1,VAN-207
F08,16775,18,F,08,exp201112,40000,P2,exp201112_P2_F08,BPH2963,1,VAN-207
F09,16472,18,F,09,exp201112,40000,P2,exp201112_P2_F09,BPH2943,2,VAN-192
F10,15939,18,F,10,exp201112,40000,P2,exp201112_P2_F10,Non infected,3,CONTROL
F11,17104,18,F,11,exp201112,40000,P2,exp201112_P2_F11,BPH3706,1,VSS-541
G02,17280,18,G,02,exp201112,40000,P2,exp201112_P2_G02,BPH3427,2,VSS-231
G03,16519,18,G,03,exp201112,40000,P2,exp201112_P2_G03,BPH2963,2,VAN-207
G04,17286,18,G,04,exp201112,40000,P2,exp201112_P2_G04,TOX-4,2,CONTROL
G05,15935,18,G,05,exp201112,40000,P2,exp201112_P2_G05,BPH3337,3,VSS-138
G06,17257,18,G,06,exp201112,40000,P2,exp201112_P2_G06,JE2,1,CONTROL
G07,16247,18,G,07,exp201112,40000,P2,exp201112_P2_G07,BPH3752,3,VSS-339
G08,16818,18,G,08,exp201112,40000,P2,exp201112_P2_G08,BPH2904,2,VAN-160
G09,46342,18,G,09,exp201112,40000,P2,exp201112_P2_G09,Complete lysis,1,CONTROL
G10,48885,18,G,10,exp201112,40000,P2,exp201112_P2_G10,Complete lysis,2,CONTROL
G11,50025,18,G,11,exp201112,40000,P2,exp201112_P2_G11,Complete lysis,3,CONTROL
H02,16358,18,H,02,exp201112,40000,P2,exp201112_P2_H02,JE2,NA,CONTROL
A05,16679,24,A,05,exp201112,40000,P2,exp201112_P2_A05,JE2,NA,CONTROL
A08,19020,24,A,08,exp201112,40000,P2,exp201112_P2_A08,JE2,NA,CONTROL
B02,16420,24,B,02,exp201112,40000,P2,exp201112_P2_B02,TOX-4,3,CONTROL
B03,16067,24,B,03,exp201112,40000,P2,exp201112_P2_B03,BPH2904,1,VAN-160
B04,16107,24,B,04,exp201112,40000,P2,exp201112_P2_B04,BPH3734,3,VSS-138
B05,16889,24,B,05,exp201112,40000,P2,exp201112_P2_B05,BPH2902,1,VAN-160
B06,16514,24,B,06,exp201112,40000,P2,exp201112_P2_B06,BPH3733,1,VSS-137
B07,15759,24,B,07,exp201112,40000,P2,exp201112_P2_B07,BPH3337,2,VSS-138
B08,16373,24,B,08,exp201112,40000,P2,exp201112_P2_B08,BPH3752,1,VSS-339
B09,16140,24,B,09,exp201112,40000,P2,exp201112_P2_B09,BPH2962,2,VAN-207
B10,16166,24,B,10,exp201112,40000,P2,exp201112_P2_B10,BPH2963,3,VAN-207
B11,16824,24,B,11,exp201112,40000,P2,exp201112_P2_B11,BPH3706,3,VSS-541
B12,16659,24,B,12,exp201112,40000,P2,exp201112_P2_B12,JE2,NA,CONTROL
C01,17733,24,C,01,exp201112,40000,P2,exp201112_P2_C01,JE2,NA,CONTROL
C02,16776,24,C,02,exp201112,40000,P2,exp201112_P2_C02,BPH3336,3,VSS-137
C03,15984,24,C,03,exp201112,40000,P2,exp201112_P2_C03,BPH3757,2,VSS-541
C04,17919,24,C,04,exp201112,40000,P2,exp201112_P2_C04,BPH3747,3,VSS-231
C05,15687,24,C,05,exp201112,40000,P2,exp201112_P2_C05,BPH2943,1,VAN-192
C06,15713,24,C,06,exp201112,40000,P2,exp201112_P2_C06,BPH2942,1,VAN-192
C07,15573,24,C,07,exp201112,40000,P2,exp201112_P2_C07,BPH2942,3,VAN-192
C08,16317,24,C,08,exp201112,40000,P2,exp201112_P2_C08,BPH2962,3,VAN-207
C09,15699,24,C,09,exp201112,40000,P2,exp201112_P2_C09,BPH3757,1,VSS-541
C10,15448,24,C,10,exp201112,40000,P2,exp201112_P2_C10,BPH3734,1,VSS-138
C11,16921,24,C,11,exp201112,40000,P2,exp201112_P2_C11,BPH3427,1,VSS-231
D02,15975,24,D,02,exp201112,40000,P2,exp201112_P2_D02,TOX-4,1,CONTROL
D03,15477,24,D,03,exp201112,40000,P2,exp201112_P2_D03,Non infected,2,CONTROL
